,area,centro de trabalho,acabamento,semana,capacidade,ocupacao inicial
2168,CRM,CRMFCEPF,Total,88,4725.0,4725.0
2169,CRM,CRMFCEPF,Total,89,4725.0,4725.0
2170,CRM,CRMFCEPF,Total,90,4725.0,4725.0
2171,CRM,CRMFCEPF,Total,91,2835.0,2835.0
2172,CRM,CRMFCEPF,Total,92,4725.0,4725.0
2173,CRM,CRMFCEPF,Total,93,4725.0,4725.0
2174,CRM,CRMFCEPF,Total,94,4725.0,4725.0
2175,CRM,CRMFCEPF,Total,95,3780.0,3780.0
2176,CRM,CRMFCEPF,Total,96,4725.0,4725.0
2177,CRM,CRMFCEPF,Total,97,4725.0,4725.0
2178,CRM,CRMFCEPF,Total,98,4725.0,4725.0
2179,CRM,CRMFCEPF,Total,99,3780.0,3780.0
2180,CRM,CRMFCEPF,Total,100,3780.0,3780.0
2181,CRM,CRMFCEPF,Total,101,4725.0,4725.0
2182,CRM,CRMFCEPF,Total,102,2835.0,2835.0
2183,CRM,CRMFCEPF,Total,103,0.0,0.0
2184,CRM,CRMMULTI,Total,48,11340.0,11340.0
2185,CRM,CRMMULTI,Total,49,14175.0,14175.0
2186,CRM,CRMMULTI,Total,50,8505.0,8505.0
2187,CRM,CRMMULTI,Total,51,0.0,0.0
2188,CRM,CRMMULTI,Total,52,11340.0,11340.0
2189,CRM,CRMMULTI,Total,53,14175.0,14175.0
2190,CRM,CRMMULTI,Total,54,8505.0,8505.0
2191,CRM,CRMMULTI,Total,55,14175.0,14175.0
2192,CRM,CRMMULTI,Total,56,14175.0,14175.0
2193,CRM,CRMMULTI,Total,57,14175.0,14175.0
2194,CRM,CRMMULTI,Total,58,14175.0,14175.0
2195,CRM,CRMMULTI,Total,59,14175.0,14175.0
2196,CRM,CRMMULTI,Total,60,8505.0,8505.0
2197,CRM,CRMMULTI,Total,61,14175.0,14175.0
2198,CRM,CRMMULTI,Total,62,14175.0,14175.0
2199,CRM,CRMMULTI,Total,63,14175.0,14175.0
2200,CRM,CRMMULTI,Total,64,14175.0,14175.0
2201,CRM,CRMMULTI,Total,65,14175.0,14175.0
2202,CRM,CRMMULTI,Total,66,11340.0,11340.0
2203,CRM,CRMMULTI,Total,67,11340.0,11340.0
2204,CRM,CRMMULTI,Total,68,14175.0,14175.0
2205,CRM,CRMMULTI,Total,69,14175.0,14175.0
2206,CRM,CRMMULTI,Total,70,14175.0,14175.0
2207,CRM,CRMMULTI,Total,71,14175.0,14175.0
2208,CRM,CRMMULTI,Total,72,14175.0,14175.0
2209,CRM,CRMMULTI,Total,73,14175.0,14175.0
2210,CRM,CRMMULTI,Total,74,14175.0,14175.0
2211,CRM,CRMMULTI,Total,75,14175.0,14175.0
2212,CRM,CRMMULTI,Total,76,14175.0,14175.0
2213,CRM,CRMMULTI,Total,77,14175.0,14175.0
2214,CRM,CRMMULTI,Total,78,14175.0,14175.0
2215,CRM,CRMMULTI,Total,79,14175.0,14175.0
2216,CRM,CRMMULTI,Total,80,14175.0,14175.0
2217,CRM,CRMMULTI,Total,81,14175.0,14175.0
2218,CRM,CRMMULTI,Total,82,14175.0,14175.0
2219,CRM,CRMMULTI,Total,83,8505.0,8505.0
2220,CRM,CRMMULTI,Total,84,8505.0,8505.0
2221,CRM,CRMMULTI,Total,85,8505.0,8505.0
2222,CRM,CRMMULTI,Total,86,14175.0,14175.0
2223,CRM,CRMMULTI,Total,87,14175.0,14175.0
2224,CRM,CRMMULTI,Total,88,14175.0,14175.0
2225,CRM,CRMMULTI,Total,89,14175.0,14175.0
2226,CRM,CRMMULTI,Total,90,14175.0,14175.0
2227,CRM,CRMMULTI,Total,91,8505.0,8505.0
2228,CRM,CRMMULTI,Total,92,14175.0,14175.0
2229,CRM,CRMMULTI,Total,93,14175.0,14175.0
2230,CRM,CRMMULTI,Total,94,14175.0,14175.0
2231,CRM,CRMMULTI,Total,95,11340.0,11340.0
2232,CRM,CRMMULTI,Total,96,14175.0,14175.0
2233,CRM,CRMMULTI,Total,97,14175.0,14175.0
2234,CRM,CRMMULTI,Total,98,14175.0,14175.0
2235,CRM,CRMMULTI,Total,99,11340.0,11340.0
2236,CRM,CRMMULTI,Total,100,11340.0,11340.0
2237,CRM,CRMMULTI,Total,101,14175.0,14175.0
2238,CRM,CRMMULTI,Total,102,8505.0,8505.0
2239,CRM,CRMMULTI,Total,103,0.0,0.0
2240,CRM,CRMPRVUL,Total,48,3780.0,-5824.800000000001
2241,CRM,CRMPRVUL,Total,49,4725.0,-9505.86
2242,CRM,CRMPRVUL,Total,50,2835.0,2501.64
2243,CRM,CRMPRVUL,Total,51,0.0,0.0
2244,CRM,CRMPRVUL,Total,52,3780.0,180.0
2245,CRM,CRMPRVUL,Total,53,4725.0,-2775.0
2246,CRM,CRMPRVUL,Total,54,2835.0,-78.92099999999982
2247,CRM,CRMPRVUL,Total,55,4725.0,4474.98
2248,CRM,CRMPRVUL,Total,56,4725.0,4099.995
2249,CRM,CRMPRVUL,Total,57,4725.0,4725.0
2250,CRM,CRMPRVUL,Total,58,4725.0,4725.0
2251,CRM,CRMPRVUL,Total,59,4725.0,4725.0
2252,CRM,CRMPRVUL,Total,60,2835.0,2835.0
2253,CRM,CRMPRVUL,Total,61,4725.0,4725.0
2254,CRM,CRMPRVUL,Total,62,4725.0,4474.98
2255,CRM,CRMPRVUL,Total,63,4725.0,4725.0
2256,CRM,CRMPRVUL,Total,64,4725.0,4725.0
2257,CRM,CRMPRVUL,Total,65,4725.0,4725.0
2258,CRM,CRMPRVUL,Total,66,3780.0,3780.0
2259,CRM,CRMPRVUL,Total,67,3780.0,3780.0
2260,CRM,CRMPRVUL,Total,68,4725.0,4725.0
2261,CRM,CRMPRVUL,Total,69,4725.0,4725.0
2262,CRM,CRMPRVUL,Total,70,4725.0,4725.0
2263,CRM,CRMPRVUL,Total,71,4725.0,4725.0
2264,CRM,CRMPRVUL,Total,72,4725.0,4725.0
2265,CRM,CRMPRVUL,Total,73,4725.0,4725.0
2266,CRM,CRMPRVUL,Total,74,4725.0,4725.0
2267,CRM,CRMPRVUL,Total,75,4725.0,4725.0
2268,CRM,CRMPRVUL,Total,76,4725.0,4725.0
2269,CRM,CRMPRVUL,Total,77,4725.0,4725.0
2270,CRM,CRMPRVUL,Total,78,4725.0,4725.0
2271,CRM,CRMPRVUL,Total,79,4725.0,4725.0
2272,CRM,CRMPRVUL,Total,80,4725.0,4725.0
2273,CRM,CRMPRVUL,Total,81,4725.0,4725.0
2274,CRM,CRMPRVUL,Total,82,4725.0,4725.0
2275,CRM,CRMPRVUL,Total,83,2835.0,2835.0
2276,CRM,CRMPRVUL,Total,84,2835.0,2835.0
2277,CRM,CRMPRVUL,Total,85,2835.0,2835.0
2278,CRM,CRMPRVUL,Total,86,4725.0,4725.0
2279,CRM,CRMPRVUL,Total,87,4725.0,4725.0
2280,CRM,CRMPRVUL,Total,88,4725.0,4725.0
2281,CRM,CRMPRVUL,Total,89,4725.0,4725.0
2282,CRM,CRMPRVUL,Total,90,4725.0,4725.0
2283,CRM,CRMPRVUL,Total,91,2835.0,2835.0
2284,CRM,CRMPRVUL,Total,92,4725.0,4725.0
2285,CRM,CRMPRVUL,Total,93,4725.0,4725.0
2286,CRM,CRMPRVUL,Total,94,4725.0,4725.0
2287,CRM,CRMPRVUL,Total,95,3780.0,3780.0
2288,CRM,CRMPRVUL,Total,96,4725.0,4725.0
2289,CRM,CRMPRVUL,Total,97,4725.0,4725.0
2290,CRM,CRMPRVUL,Total,98,4725.0,4725.0
2291,CRM,CRMPRVUL,Total,99,3780.0,3780.0
2292,CRM,CRMPRVUL,Total,100,3780.0,3780.0
2293,CRM,CRMPRVUL,Total,101,4725.0,4725.0
2294,CRM,CRMPRVUL,Total,102,2835.0,2835.0
2295,CRM,CRMPRVUL,Total,103,0.0,0.0
2296,CRM,CRMAGLBL,Total,48,3023.9999999999995,-1273.3196844585088
2297,CRM,CRMAGLBL,Total,49,3780.0,1150.9707579033184
2298,CRM,CRMAGLBL,Total,50,2267.9999999999995,1214.464965491505
2299,CRM,CRMAGLBL,Total,51,0.0,-76.89094736842105
2300,CRM,CRMAGLBL,Total,52,2520.0,2520.0
2301,CRM,CRMAGLBL,Total,53,3150.0,3150.0
2302,CRM,CRMAGLBL,Total,54,1890.0,1890.0
2303,CRM,CRMAGLBL,Total,55,3150.0,3150.0
2304,CRM,CRMAGLBL,Total,56,3150.0,3150.0
2305,CRM,CRMAGLBL,Total,57,3150.0,3150.0
2306,CRM,CRMAGLBL,Total,58,3150.0,3149.1
2307,CRM,CRMAGLBL,Total,59,3150.0,3150.0
2308,CRM,CRMAGLBL,Total,60,1890.0,1890.0
2309,CRM,CRMAGLBL,Total,61,3150.0,3150.0
2310,CRM,CRMAGLBL,Total,62,3150.0,3150.0
2311,CRM,CRMAGLBL,Total,63,3150.0,3150.0
2312,CRM,CRMAGLBL,Total,64,3150.0,3150.0
2313,CRM,CRMAGLBL,Total,65,3150.0,3150.0
2314,CRM,CRMAGLBL,Total,66,2520.0,2520.0
2315,CRM,CRMAGLBL,Total,67,2520.0,2520.0
2316,CRM,CRMAGLBL,Total,68,3150.0,3150.0
2317,CRM,CRMAGLBL,Total,69,3150.0,3150.0
2318,CRM,CRMAGLBL,Total,70,3150.0,3150.0
2319,CRM,CRMAGLBL,Total,71,3150.0,3150.0
2320,CRM,CRMAGLBL,Total,72,3150.0,3150.0
2321,CRM,CRMAGLBL,Total,73,3150.0,3150.0
2322,CRM,CRMAGLBL,Total,74,3150.0,3150.0
2323,CRM,CRMAGLBL,Total,75,3150.0,3150.0
2324,CRM,CRMAGLBL,Total,76,3150.0,3150.0
2325,CRM,CRMAGLBL,Total,77,3150.0,3150.0
2326,CRM,CRMAGLBL,Total,78,3150.0,3150.0
2327,CRM,CRMAGLBL,Total,79,3150.0,3150.0
2328,CRM,CRMAGLBL,Total,80,3150.0,3150.0
2329,CRM,CRMAGLBL,Total,81,3150.0,3150.0
2330,CRM,CRMAGLBL,Total,82,3150.0,3150.0
2331,CRM,CRMAGLBL,Total,83,1890.0,1890.0
2332,CRM,CRMAGLBL,Total,84,1890.0,1890.0
2333,CRM,CRMAGLBL,Total,85,1890.0,1890.0
2334,CRM,CRMAGLBL,Total,86,3150.0,3150.0
2335,CRM,CRMAGLBL,Total,87,3150.0,3150.0
2336,CRM,CRMAGLBL,Total,88,3150.0,3150.0
2337,CRM,CRMAGLBL,Total,89,3150.0,3150.0
2338,CRM,CRMAGLBL,Total,90,3150.0,3150.0
2339,CRM,CRMAGLBL,Total,91,1890.0,1890.0
2340,CRM,CRMAGLBL,Total,92,3150.0,3150.0
2341,CRM,CRMAGLBL,Total,93,3150.0,3150.0
2342,CRM,CRMAGLBL,Total,94,3150.0,3150.0
2343,CRM,CRMAGLBL,Total,95,2520.0,2520.0
2344,CRM,CRMAGLBL,Total,96,3150.0,3150.0
2345,CRM,CRMAGLBL,Total,97,3150.0,3150.0
2346,CRM,CRMAGLBL,Total,98,3150.0,3150.0
2347,CRM,CRMAGLBL,Total,99,2520.0,2520.0
2348,CRM,CRMAGLBL,Total,100,2520.0,2520.0
2349,CRM,CRMAGLBL,Total,101,3150.0,3150.0
2350,CRM,CRMAGLBL,Total,102,1890.0,1890.0
2351,CRM,CRMAGLBL,Total,103,0.0,0.0
2352,CRM,CRMAGCAL,Total,48,1763.9999999999995,1292.6193239384722
2353,CRM,CRMAGCAL,Total,49,2205.0,2149.0
2354,CRM,CRMAGCAL,Total,50,1323.0,1323.0
2355,CRM,CRMAGCAL,Total,51,0.0,0.0
2356,CRM,CRMAGCAL,Total,52,1344.0,1344.0
2357,CRM,CRMAGCAL,Total,53,1680.0,1680.0
2358,CRM,CRMAGCAL,Total,54,1008.0000000000002,1008.0000000000002
2359,CRM,CRMAGCAL,Total,55,1680.0,1680.0
2360,CRM,CRMAGCAL,Total,56,1680.0,1680.0
2361,CRM,CRMAGCAL,Total,57,1680.0,1680.0
2362,CRM,CRMAGCAL,Total,58,1680.0,1680.0
2363,CRM,CRMAGCAL,Total,59,1680.0,1680.0
2364,CRM,CRMAGCAL,Total,60,1008.0000000000002,1008.0000000000002
2365,CRM,CRMAGCAL,Total,61,1680.0,1680.0
2366,CRM,CRMAGCAL,Total,62,1680.0,1680.0
2367,CRM,CRMAGCAL,Total,63,1680.0,1680.0
2368,CRM,CRMAGCAL,Total,64,1680.0,1680.0
2369,CRM,CRMAGCAL,Total,65,1680.0,1680.0
2370,CRM,CRMAGCAL,Total,66,1344.0,1344.0
2371,CRM,CRMAGCAL,Total,67,1344.0,1344.0
2372,CRM,CRMAGCAL,Total,68,1680.0,1680.0
2373,CRM,CRMAGCAL,Total,69,1680.0,1680.0
2374,CRM,CRMAGCAL,Total,70,1680.0,1680.0
2375,CRM,CRMAGCAL,Total,71,1680.0,1680.0
2376,CRM,CRMAGCAL,Total,72,1680.0,1680.0
2377,CRM,CRMAGCAL,Total,73,1680.0,1680.0
2378,CRM,CRMAGCAL,Total,74,1680.0,1680.0
2379,CRM,CRMAGCAL,Total,75,1680.0,1680.0
2380,CRM,CRMAGCAL,Total,76,1680.0,1680.0
2381,CRM,CRMAGCAL,Total,77,1680.0,1680.0
2382,CRM,CRMAGCAL,Total,78,1680.0,1680.0
2383,CRM,CRMAGCAL,Total,79,1680.0,1680.0
2384,CRM,CRMAGCAL,Total,80,1680.0,1680.0
2385,CRM,CRMAGCAL,Total,81,1680.0,1680.0
2386,CRM,CRMAGCAL,Total,82,1680.0,1680.0
2387,CRM,CRMAGCAL,Total,83,1008.0000000000002,1008.0000000000002
2388,CRM,CRMAGCAL,Total,84,1008.0000000000002,1008.0000000000002
2389,CRM,CRMAGCAL,Total,85,1008.0000000000002,1008.0000000000002
2390,CRM,CRMAGCAL,Total,86,1680.0,1680.0
2391,CRM,CRMAGCAL,Total,87,1680.0,1680.0
2392,CRM,CRMAGCAL,Total,88,1680.0,1680.0
2393,CRM,CRMAGCAL,Total,89,1680.0,1680.0
2394,CRM,CRMAGCAL,Total,90,1680.0,1680.0
2395,CRM,CRMAGCAL,Total,91,1008.0000000000002,1008.0000000000002
2396,CRM,CRMAGCAL,Total,92,1680.0,1680.0
2397,CRM,CRMAGCAL,Total,93,1680.0,1680.0
2398,CRM,CRMAGCAL,Total,94,1680.0,1680.0
2399,CRM,CRMAGCAL,Total,95,1344.0,1344.0
2400,CRM,CRMAGCAL,Total,96,1680.0,1680.0
2401,CRM,CRMAGCAL,Total,97,1680.0,1680.0
2402,CRM,CRMAGCAL,Total,98,1680.0,1680.0
2403,CRM,CRMAGCAL,Total,99,1344.0,1344.0
2404,CRM,CRMAGCAL,Total,100,1344.0,1344.0
2405,CRM,CRMAGCAL,Total,101,1680.0,1680.0
2406,CRM,CRMAGCAL,Total,102,1008.0000000000002,1008.0000000000002
2407,CRM,CRMAGCAL,Total,103,0.0,0.0
2408,CRM,CRMAGPLY,Total,48,504.0,273.2307692307693
2409,CRM,CRMAGPLY,Total,49,630.0,630.0
2410,CRM,CRMAGPLY,Total,50,377.99999999999994,262.6153846153846
2411,CRM,CRMAGPLY,Total,51,0.0,0.0
2412,CRM,CRMAGPLY,Total,52,3023.9999999999995,3023.9999999999995
2413,CRM,CRMAGPLY,Total,53,3780.0,3780.0
2414,CRM,CRMAGPLY,Total,54,2267.9999999999995,2267.9999999999995
2415,CRM,CRMAGPLY,Total,55,3780.0,3780.0
2416,CRM,CRMAGPLY,Total,56,3780.0,3780.0
2417,CRM,CRMAGPLY,Total,57,3780.0,3780.0
2418,CRM,CRMAGPLY,Total,58,3780.0,3780.0
2419,CRM,CRMAGPLY,Total,59,3780.0,3780.0
2420,CRM,CRMAGPLY,Total,60,2267.9999999999995,2267.9999999999995
2421,CRM,CRMAGPLY,Total,61,3780.0,3780.0
2422,CRM,CRMAGPLY,Total,62,3780.0,3780.0
2423,CRM,CRMAGPLY,Total,63,3780.0,3780.0
2424,CRM,CRMAGPLY,Total,64,3780.0,3780.0
2425,CRM,CRMAGPLY,Total,65,3780.0,3780.0
2426,CRM,CRMAGPLY,Total,66,3023.9999999999995,3023.9999999999995
2427,CRM,CRMAGPLY,Total,67,3023.9999999999995,3023.9999999999995
2428,CRM,CRMAGPLY,Total,68,3780.0,3780.0
2429,CRM,CRMAGPLY,Total,69,3780.0,3780.0
2430,CRM,CRMAGPLY,Total,70,3780.0,3780.0
2431,CRM,CRMAGPLY,Total,71,3780.0,3780.0
2432,CRM,CRMAGPLY,Total,72,3780.0,3780.0
2433,CRM,CRMAGPLY,Total,73,3780.0,3780.0
2434,CRM,CRMAGPLY,Total,74,3780.0,3780.0
2435,CRM,CRMAGPLY,Total,75,3780.0,3780.0
2436,CRM,CRMAGPLY,Total,76,3780.0,3780.0
2437,CRM,CRMAGPLY,Total,77,3780.0,3780.0
2438,CRM,CRMAGPLY,Total,78,3780.0,3780.0
2439,CRM,CRMAGPLY,Total,79,3780.0,3780.0
2440,CRM,CRMAGPLY,Total,80,3780.0,3780.0
2441,CRM,CRMAGPLY,Total,81,3780.0,3780.0
2442,CRM,CRMAGPLY,Total,82,3780.0,3780.0
2443,CRM,CRMAGPLY,Total,83,2267.9999999999995,2267.9999999999995
2444,CRM,CRMAGPLY,Total,84,2267.9999999999995,2267.9999999999995
2445,CRM,CRMAGPLY,Total,85,2267.9999999999995,2267.9999999999995
2446,CRM,CRMAGPLY,Total,86,3780.0,3780.0
2447,CRM,CRMAGPLY,Total,87,3780.0,3780.0
2448,CRM,CRMAGPLY,Total,88,3780.0,3780.0
2449,CRM,CRMAGPLY,Total,89,3780.0,3780.0
2450,CRM,CRMAGPLY,Total,90,3780.0,3780.0
2451,CRM,CRMAGPLY,Total,91,2267.9999999999995,2267.9999999999995
2452,CRM,CRMAGPLY,Total,92,3780.0,3780.0
2453,CRM,CRMAGPLY,Total,93,3780.0,3780.0
2454,CRM,CRMAGPLY,Total,94,3780.0,3780.0
2455,CRM,CRMAGPLY,Total,95,3023.9999999999995,3023.9999999999995
2456,CRM,CRMAGPLY,Total,96,3780.0,3780.0
2457,CRM,CRMAGPLY,Total,97,3780.0,3780.0
2458,CRM,CRMAGPLY,Total,98,3780.0,3780.0
2459,CRM,CRMAGPLY,Total,99,3023.9999999999995,3023.9999999999995
2460,CRM,CRMAGPLY,Total,100,3023.9999999999995,3023.9999999999995
2461,CRM,CRMAGPLY,Total,101,3780.0,3780.0
2462,CRM,CRMAGPLY,Total,102,2267.9999999999995,2267.9999999999995
2463,CRM,CRMAGPLY,Total,103,0.0,0.0
2464,CRM,CRMAGLDS,Total,48,4032.000000000001,3394.500000000001
2465,CRM,CRMAGLDS,Total,49,5040.0,4890.0
2466,CRM,CRMAGLDS,Total,50,3024.0,3024.0
2467,CRM,CRMAGLDS,Total,51,0.0,0.0
2468,CRM,CRMAGLDS,Total,52,4536.0,4536.0
2469,CRM,CRMAGLDS,Total,53,5670.0,5670.0
2470,CRM,CRMAGLDS,Total,54,3402.0,3402.0
2471,CRM,CRMAGLDS,Total,55,5670.0,5670.0
2472,CRM,CRMAGLDS,Total,56,5670.0,5670.0
2473,CRM,CRMAGLDS,Total,57,5670.0,5670.0
2474,CRM,CRMAGLDS,Total,58,5670.0,5670.0
2475,CRM,CRMAGLDS,Total,59,5670.0,5670.0
2476,CRM,CRMAGLDS,Total,60,3402.0,3402.0
2477,CRM,CRMAGLDS,Total,61,5670.0,5670.0
2478,CRM,CRMAGLDS,Total,62,5670.0,5670.0
2479,CRM,CRMAGLDS,Total,63,5670.0,5670.0
2480,CRM,CRMAGLDS,Total,64,5670.0,5670.0
2481,CRM,CRMAGLDS,Total,65,5670.0,5670.0
2482,CRM,CRMAGLDS,Total,66,4536.0,4536.0
2483,CRM,CRMAGLDS,Total,67,4536.0,4536.0
2484,CRM,CRMAGLDS,Total,68,5670.0,5670.0
2485,CRM,CRMAGLDS,Total,69,5670.0,5670.0
2486,CRM,CRMAGLDS,Total,70,5670.0,5670.0
2487,CRM,CRMAGLDS,Total,71,5670.0,5670.0
2488,CRM,CRMAGLDS,Total,72,5670.0,5670.0
2489,CRM,CRMAGLDS,Total,73,5670.0,5670.0
2490,CRM,CRMAGLDS,Total,74,5670.0,5670.0
2491,CRM,CRMAGLDS,Total,75,5670.0,5670.0
2492,CRM,CRMAGLDS,Total,76,5670.0,5670.0
2493,CRM,CRMAGLDS,Total,77,5670.0,5670.0
2494,CRM,CRMAGLDS,Total,78,5670.0,5670.0
2495,CRM,CRMAGLDS,Total,79,5670.0,5670.0
2496,CRM,CRMAGLDS,Total,80,5670.0,5670.0
2497,CRM,CRMAGLDS,Total,81,5670.0,5670.0
2498,CRM,CRMAGLDS,Total,82,5670.0,5670.0
2499,CRM,CRMAGLDS,Total,83,3402.0,3402.0
2500,CRM,CRMAGLDS,Total,84,3402.0,3402.0
2501,CRM,CRMAGLDS,Total,85,3402.0,3402.0
2502,CRM,CRMAGLDS,Total,86,5670.0,5670.0
2503,CRM,CRMAGLDS,Total,87,5670.0,5670.0
2504,CRM,CRMAGLDS,Total,88,5670.0,5670.0
2505,CRM,CRMAGLDS,Total,89,5670.0,5670.0
2506,CRM,CRMAGLDS,Total,90,5670.0,5670.0
2507,CRM,CRMAGLDS,Total,91,3402.0,3402.0
2508,CRM,CRMAGLDS,Total,92,5670.0,5670.0
2509,CRM,CRMAGLDS,Total,93,5670.0,5670.0
2510,CRM,CRMAGLDS,Total,94,5670.0,5670.0
2511,CRM,CRMAGLDS,Total,95,4536.0,4536.0
2512,CRM,CRMAGLDS,Total,96,5670.0,5670.0
2513,CRM,CRMAGLDS,Total,97,5670.0,5670.0
2514,CRM,CRMAGLDS,Total,98,5670.0,5670.0
2515,CRM,CRMAGLDS,Total,99,4536.0,4536.0
2516,CRM,CRMAGLDS,Total,100,4536.0,4536.0
2517,CRM,CRMAGLDS,Total,101,5670.0,5670.0
2518,CRM,CRMAGLDS,Total,102,3402.0,3402.0
2519,CRM,CRMAGLDS,Total,103,0.0,0.0
2520,CRM,CRMAGLEC,Total,48,2688.0,2688.0
2521,CRM,CRMAGLEC,Total,49,3360.0,3360.0
2522,CRM,CRMAGLEC,Total,50,2016.0000000000005,2016.0000000000005
2523,CRM,CRMAGLEC,Total,51,0.0,0.0
2524,CRM,CRMAGLEC,Total,52,3527.999999999999,3527.999999999999
2525,CRM,CRMAGLEC,Total,53,4410.0,4410.0
2526,CRM,CRMAGLEC,Total,54,2646.0,2646.0
2527,CRM,CRMAGLEC,Total,55,4410.0,4410.0
2528,CRM,CRMAGLEC,Total,56,4410.0,4410.0
2529,CRM,CRMAGLEC,Total,57,4410.0,4410.0
2530,CRM,CRMAGLEC,Total,58,4410.0,4410.0
2531,CRM,CRMAGLEC,Total,59,4410.0,4410.0
2532,CRM,CRMAGLEC,Total,60,2646.0,2646.0
2533,CRM,CRMAGLEC,Total,61,4410.0,4410.0
2534,CRM,CRMAGLEC,Total,62,4410.0,4410.0
2535,CRM,CRMAGLEC,Total,63,4410.0,4410.0
2536,CRM,CRMAGLEC,Total,64,4410.0,4410.0
2537,CRM,CRMAGLEC,Total,65,4410.0,4410.0
2538,CRM,CRMAGLEC,Total,66,3527.999999999999,3527.999999999999
2539,CRM,CRMAGLEC,Total,67,3527.999999999999,3527.999999999999
2540,CRM,CRMAGLEC,Total,68,4410.0,4410.0
2541,CRM,CRMAGLEC,Total,69,4410.0,4410.0
2542,CRM,CRMAGLEC,Total,70,4410.0,4410.0
2543,CRM,CRMAGLEC,Total,71,4410.0,4410.0
2544,CRM,CRMAGLEC,Total,72,4410.0,4410.0
2545,CRM,CRMAGLEC,Total,73,4410.0,4410.0
2546,CRM,CRMAGLEC,Total,74,4410.0,4410.0
2547,CRM,CRMAGLEC,Total,75,4410.0,4410.0
2548,CRM,CRMAGLEC,Total,76,4410.0,4410.0
2549,CRM,CRMAGLEC,Total,77,4410.0,4410.0
2550,CRM,CRMAGLEC,Total,78,4410.0,4410.0
2551,CRM,CRMAGLEC,Total,79,4410.0,4410.0
2552,CRM,CRMAGLEC,Total,80,4410.0,4410.0
2553,CRM,CRMAGLEC,Total,81,4410.0,4410.0
2554,CRM,CRMAGLEC,Total,82,4410.0,4410.0
2555,CRM,CRMAGLEC,Total,83,2646.0,2646.0
2556,CRM,CRMAGLEC,Total,84,2646.0,2646.0
2557,CRM,CRMAGLEC,Total,85,2646.0,2646.0
2558,CRM,CRMAGLEC,Total,86,4410.0,4410.0
2559,CRM,CRMAGLEC,Total,87,4410.0,4410.0
2560,CRM,CRMAGLEC,Total,88,4410.0,4410.0
2561,CRM,CRMAGLEC,Total,89,4410.0,4410.0
2562,CRM,CRMAGLEC,Total,90,4410.0,4410.0
2563,CRM,CRMAGLEC,Total,91,2646.0,2646.0
2564,CRM,CRMAGLEC,Total,92,4410.0,4410.0
2565,CRM,CRMAGLEC,Total,93,4410.0,4410.0
2566,CRM,CRMAGLEC,Total,94,4410.0,4410.0
2567,CRM,CRMAGLEC,Total,95,3527.999999999999,3527.999999999999
2568,CRM,CRMAGLEC,Total,96,4410.0,4410.0
2569,CRM,CRMAGLEC,Total,97,4410.0,4410.0
2570,CRM,CRMAGLEC,Total,98,4410.0,4410.0
2571,CRM,CRMAGLEC,Total,99,3527.999999999999,3527.999999999999
2572,CRM,CRMAGLEC,Total,100,3527.999999999999,3527.999999999999
2573,CRM,CRMAGLEC,Total,101,4410.0,4410.0
2574,CRM,CRMAGLEC,Total,102,2646.0,2646.0
2575,CRM,CRMAGLEC,Total,103,0.0,0.0
2576,CRM,CRMMISL1,Total,48,2520.0,2520.0
2577,CRM,CRMMISL1,Total,49,3150.0,3150.0
2578,CRM,CRMMISL1,Total,50,1890.0,1890.0
2579,CRM,CRMMISL1,Total,51,0.0,0.0
2580,CRM,CRMMISL1,Total,52,2520.0,2520.0
2581,CRM,CRMMISL1,Total,53,3150.0,3150.0
2582,CRM,CRMMISL1,Total,54,1890.0,1890.0
2583,CRM,CRMMISL1,Total,55,3150.0,3150.0
2584,CRM,CRMMISL1,Total,56,3150.0,3150.0
2585,CRM,CRMMISL1,Total,57,3150.0,3150.0
2586,CRM,CRMMISL1,Total,58,3150.0,3150.0
2587,CRM,CRMMISL1,Total,59,3150.0,3150.0
2588,CRM,CRMMISL1,Total,60,1890.0,1890.0
2589,CRM,CRMMISL1,Total,61,3150.0,3150.0
2590,CRM,CRMMISL1,Total,62,3150.0,3150.0
2591,CRM,CRMMISL1,Total,63,3150.0,3150.0
2592,CRM,CRMMISL1,Total,64,3150.0,3150.0
2593,CRM,CRMMISL1,Total,65,3150.0,3150.0
2594,CRM,CRMMISL1,Total,66,2520.0,2520.0
2595,CRM,CRMMISL1,Total,67,2520.0,2520.0
2596,CRM,CRMMISL1,Total,68,3150.0,3150.0
2597,CRM,CRMMISL1,Total,69,3150.0,3150.0
2598,CRM,CRMMISL1,Total,70,3150.0,3150.0
2599,CRM,CRMMISL1,Total,71,3150.0,3150.0
2600,CRM,CRMMISL1,Total,72,3150.0,3150.0
2601,CRM,CRMMISL1,Total,73,3150.0,3150.0
2602,CRM,CRMMISL1,Total,74,3150.0,3150.0
2603,CRM,CRMMISL1,Total,75,3150.0,3150.0
2604,CRM,CRMMISL1,Total,76,3150.0,3150.0
2605,CRM,CRMMISL1,Total,77,3150.0,3150.0
2606,CRM,CRMMISL1,Total,78,3150.0,3150.0
2607,CRM,CRMMISL1,Total,79,3150.0,3150.0
2608,CRM,CRMMISL1,Total,80,3150.0,3150.0
2609,CRM,CRMMISL1,Total,81,3150.0,3150.0
2610,CRM,CRMMISL1,Total,82,3150.0,3150.0
2611,CRM,CRMMISL1,Total,83,1890.0,1890.0
2612,CRM,CRMMISL1,Total,84,1890.0,1890.0
2613,CRM,CRMMISL1,Total,85,1890.0,1890.0
