,Semana,Centro de Trabalho,Acabamento,OV,Item,OF,Material,Descrição,Quantidade,Quantidade Fornecida,aglomerado
200,11,CRMGUILH,Total,3823001358.0,60.0,1600124576,70024261,"PL CI 5404/000 200X145X10,0 NE",100.0,0.0,-1
201,11,CRMRLMEI,Total,3823001358.0,60.0,1600124577,70004490,"PL CI 5404/000 1000X600X10,0 NE",7.0,0.0,-1
202,11,CRMLAMRL,Total,3823001358.0,60.0,1600124578,70013877,"RL CI 5404/000 1000X10,0 NE",4.2,0.0,-1
203,6,CCSEBKDV,Total,3823001358.0,10.0,1600124981,70005224,"PL CI 5608/000 210X148X6,0 01",500.0,0.0,-1
204,6,CCSBALJT,Total,3823001358.0,10.0,1600124982,70010043,"PL CI 5608/000 200X145X6,0 NE",500.0,0.0,-1
205,6,CNMLAMPL,Total,3823001358.0,10.0,1600124983,70010044,"PL CI 5608/000 940X640X6,0 NE",32.0,0.0,-1
206,6,CCSSECME,Total,3823001358.0,20.0,1600124984,70015599,"PL CI 5608/000 200X145X12,5 01",500.0,0.0,-1
207,6,CNMLAMPL,Total,3823001358.0,20.0,1600124985,70015600,"PL CI 5608/000 940X640X12,5 NE",28.0,0.0,-1
208,6,CCSEBKDV,Total,3823001358.0,30.0,1600124986,70005226,"PL ML C257/000 200X145X1,7 01",500.0,0.0,-1
209,6,CCSBALJT,Total,3823001358.0,30.0,1600124987,70009358,"PL ML C257/000 200X145X1,7 NE",500.0,0.0,-1
210,5,CNMSHT02,Total,3823001358.0,30.0,1600124988,70025420,"PL ML C257/000 1000X630X1,7 NE",32.0,0.0,-1
211,5,CCSHOTAC,Total,3823001358.0,30.0,1600124989,70007848,"RL ML C257/000 1000X1,7 NE",19.2,0.0,-1
212,5,CNMLAMRL,Total,3823001358.0,30.0,1600124990,70014930,"RL CI 5156/000 1000X1,7 NE",19.2,0.0,-1
213,6,CCSSECME,Total,3823001358.0,40.0,1600124991,70024260,"PL CC 8827/000 200X145X13,0 01",100.0,0.0,-1
214,6,CNMLAMPL,Total,3823001358.0,40.0,1600124992,70024294,"PL CC 8827/000 940X640X13,0 NE",6.0,0.0,-1
215,6,CCSEBMTR,Total,3823001358.0,50.0,1600124993,70002486,"PL CC 8244/000 200X145X6,0 01",100.0,0.0,-1
216,6,CCSBALMQ,Total,3823001358.0,50.0,1600124994,70011165,"PL CC 8244/000 200X145X6,0 NE",100.0,0.0,-1
217,6,CNMSHT02,Total,3823001358.0,50.0,1600124995,70004311,"PL CC 8244/000 1000X600X6,0 NE",7.0,0.0,-1
218,6,CNMLAMRL,Total,3823001358.0,50.0,1600124996,70008962,"RL CC 8244/000 1000X6,0 NE",4.25,0.0,-1
219,6,CCSEMBJT,Total,3823001358.0,70.0,1600124997,70024282,"PL CC 8210/000 200X145X6,0 01",200.0,0.0,-1
220,6,CCSBALJT,Total,3823001358.0,70.0,1600124998,70024283,"PL CC 8210/000 200X145X6,0 NE",200.0,0.0,-1
221,6,CNMSHT01,Total,3823001358.0,70.0,1600124999,70024284,"PL CC 8210/000 1000X600X6,0 NE",13.0,0.0,-1
222,6,CNMLAMRL,Total,3823001358.0,70.0,1600125020,70024300,"RL CC 8210/000 1000X6,0 NE",7.8,0.0,-1
223,6,CCSEBMTR,Total,3823001358.0,80.0,1600125021,70005712,"PL CC 8403/000 200X145X12,5 02",100.0,0.0,-1
224,6,CCSSECME,Total,3823001358.0,80.0,1600125022,70010979,"PL CC 8403/000 200X145X12,5 NE",100.0,0.0,-1
225,6,CNMLAMPL,Total,3823001358.0,80.0,1600125023,70005724,"PL CC 8403/000 940X640X12,5 NE",6.0,0.0,-1
226,6,CCSBALJT,Total,3823001358.0,90.0,1600125024,70024922,"PL CI 5080/000 200X145X2,5 01",300.0,0.0,-1
227,6,CNMSHT02,Total,3823001358.0,90.0,1600125025,70024921,"PL CI 5080/000 1000X600X2,5 NE",19.0,0.0,-1
228,6,CNMLAMRL,Total,3823001358.0,90.0,1600125026,70024920,"RL CI 5080/000 1000X2,5 NE",11.4,0.0,-1
229,10,CRMRLMEI,Total,3823001357.0,10.0,1600124571,70001075,"RL CR N711/PAL 1027X1,17-305M 00",1.0,0.0,-1
230,10,CRMLAMRL,Total,3823001357.0,10.0,1600124572,70007295,"RL CR N711/PAL 1027X1,17 NE",305.0,0.0,-1
231,11,CRMRLMEI,Total,3823001357.0,20.0,1600124573,70024779,"RL CR 2549/T01 1067X1,5-304M 01",25.0,0.0,-1
232,12,CRMRLMEI,Total,3823001357.0,20.0,1600124574,70024779,"RL CR 2549/T01 1067X1,5-304M 01",25.0,0.0,-1
233,11,CRMLAMRL,Total,3823001357.0,20.0,1600124599,70024778,"RL CR 2549/T01 1067X1,5 NE",7600.0,0.0,-1
234,12,CRMLAMRL,Total,3823001357.0,20.0,1600124620,70024778,"RL CR 2549/T01 1067X1,5 NE",7600.0,0.0,-1
235,5,CNMLAMLX,Total,3823001357.0,30.0,1600124710,70026798,"PL CC 9426/S11 950X650X12,7 01",30.0,0.0,-1
236,5,CNMSERPL,Total,3823001357.0,30.0,1600124711,70026797,"PL CC 9426/000 950X650X13,7 NE",30.0,0.0,-1
237,6,CCSCNCMQ,Total,3823001357.0,40.0,1600124979,72000256,ES CC 8405 BL YOGA 225X150X100 000 NE,2000.0,0.0,-1
238,6,CCSEBMTR,Total,3823001357.0,40.0,1600124980,72000835,ES CC 8405 BL YOGA 225X150X100 02,2000.0,0.0,-1
239,3,CRMEMBIN,Total,3823001356.0,10.0,1600124564,70001048,BL CR NC60/000 1270X660X152 00,6.0,0.0,-1
240,5,CRMEMBIN,Total,3823001356.0,110.0,1600124579,70001224,BL CR 1521/000 1270X660X152 00,30.0,0.0,-1
241,9,CRMEMBIN,Total,3823001356.0,130.0,1600124580,70001476,CL CR NC60 1067X635 00,2.0,0.0,-1
242,7,CRMEMBIN,Total,3823001356.0,120.0,1600124581,70001275,CL CR H150 1067X635 00,1.0,0.0,-1
243,10,CRMEMBIN,Total,3823001356.0,90.0,1600124582,70001173,CL CR N710 1067X635 00,4.0,0.0,-1
244,9,CRMEMBIN,Total,3823001356.0,20.0,1600124624,70001049,BL CR SP74/000 915X915X152 00,12.0,0.0,-1
245,5,CRMEMBIN,Total,3823001356.0,30.0,1600124625,70001050,CL CI 5017 1372X990 00,1.0,0.0,-1
246,9,CRMEMBIN,Total,3823001356.0,50.0,1600124626,70001123,BL CR N733/000 915X915X152 00,12.0,0.0,-1
247,9,CRMEMBIN,Total,3823001356.0,60.0,1600124627,70001125,BL CR NC60/000 915X915X152 00,6.0,0.0,-1
248,9,CRMEMBIN,Total,3823001356.0,70.0,1600124628,70001141,CL CR S112 1067X635 00,2.0,0.0,-1
249,9,CRMEMBIN,Total,3823001356.0,80.0,1600124629,70001168,BL CR H70L/000 915X915X152 00,12.0,0.0,-1
250,12,CRMEMBIN,Total,3823001356.0,180.0,1600124630,70001364,BL CR S700/000 915X915X152 00,12.0,0.0,-1
251,12,CRMEMBIN,Total,3823001356.0,170.0,1600124631,70002938,BL CR SP52/000 915X915X152 01,12.0,0.0,-1
252,9,CRMEMBIN,Total,3823001356.0,160.0,1600124632,70002937,BL CR H90L/000 915X915X152 01,12.0,0.0,-1
253,3,CNMEMBIN,Total,3823001356.0,140.0,1600124712,70001773,BL CC 8003/000 940X640X250 02,24.0,0.0,-1
254,3,CNMEMBIN,Total,3823001356.0,150.0,1600124713,70002132,BL CC 8109/000 950X650X200 01,10.0,0.0,-1
255,11,CRMEMBIN,Total,3823001356.0,40.0,1600124736,70001052,CL CR H160 1067X635 00,6.0,0.0,-1
256,11,CRMEMBIN,Total,3823001356.0,100.0,1600124806,70001174,CL CR H180 1067X635 00,1.0,0.0,-1
257,10,CRMRLMEI,Total,3823001355.0,20.0,1600124554,70001072,"RL CR N710/PAL 1027X1,57-229M 00",1.0,0.0,-1
258,10,CRMLAMRL,Total,3823001355.0,20.0,1600124555,70006426,"RL CR N710/PAL 1027X1,57 NE",229.0,0.0,-1
259,10,CRMEMBPL,Total,3823001355.0,30.0,1600124556,70001127,"PL CR N733/000 915X915X6,0 00",340.0,0.0,-1
260,10,CRMLAMPL,Total,3823001355.0,30.0,1600124557,70007445,"PL CR N733/000 915X915X6,0 NE",340.0,0.0,-1
261,10,CRMRLMEI,Total,3823001355.0,40.0,1600124558,70001136,"RL CR D205/000 1027X1,6-229M 00",1.0,0.0,-1
262,10,CRMLAMRL,Total,3823001355.0,40.0,1600124559,70006423,"RL CR D205/000 1027X1,6 NE",229.0,0.0,-1
263,10,CRMRLMEI,Total,3823001355.0,50.0,1600124560,70001139,"RL CR N711/PAL 1027X3,17-114M 00",1.0,0.0,-1
264,10,CRMLAMRL,Total,3823001355.0,50.0,1600124561,70007361,"RL CR N711/PAL 1027X3,17 NE",114.0,0.0,-1
265,10,CRMRLMEI,Total,3823001355.0,60.0,1600124562,70001322,"RL CR N711/PAL 1016X1,57-229M 00",3.0,0.0,-1
266,10,CRMLAMRL,Total,3823001355.0,60.0,1600124563,70006585,"RL CR N711/PAL 1016X1,57 NE",687.0,0.0,-1
267,10,CNMSERPL,Total,3823001355.0,10.0,1600124714,70000351,PL CC 8827/000 940X640X102 01,20.0,0.0,-1
268,10,CNMLAMRL,Total,3823001355.0,70.0,1600124715,70001925,"RL CC 8245/000 1245X5,2-123M 01",25.0,0.0,-1
269,10,CNMLAMRL,Total,3823001355.0,80.0,1600124716,70003190,"RL CC 8245/000 1232X1,6-244M 01",4.0,0.0,-1
270,10,CNMVSMEB,Total,3823001355.0,90.0,1600124717,70004309,"RL CC 8244/PAK 1220X5,8-15,25M 00",48.0,0.0,-1
271,10,CNMVSMRL,Total,3823001355.0,90.0,1600124718,70006895,"RL CC 8244/PAK 1220X5,8-15,25M NE",48.0,0.0,-1
272,10,CNMVSMEB,Total,3823001355.0,100.0,1600124719,70004317,"RL CC 8210/000 1220X2,9-15,25M 00",100.0,0.0,-1
273,10,CNMVSMRL,Total,3823001355.0,100.0,1600124740,70006611,"RL CC 8210/000 1220X2,9-15,25M NE",100.0,0.0,-1
274,10,CNMEMBPL,Total,3823001355.0,110.0,1600124741,70004337,"PL CC 8403/000 915X610X5,8 04",4200.0,0.0,-1
275,10,CNMLAMPL,Total,3823001355.0,110.0,1600124742,70005773,"PL CC 8403/000 915X610X5,8 NE",4200.0,0.0,-1
276,9,CCSEMBJT,Total,3823001355.0,130.0,1600124969,71000304,"JT CR S602/000 262-G 3,2 01",900.0,0.0,-1
277,9,CCSBALJT,Total,3823001355.0,130.0,1600124970,71001286,"JT CR S602/000 262-G 3,2 NE",900.0,0.0,-1
278,9,CRMLAMPL,Total,3823001355.0,130.0,1600124971,71000435,"FQ CR S602/000 262-G 3,2 NE",301.0,0.0,-1
279,9,CRMCOLQD,Total,3823001355.0,130.0,1600124972,71000287,QD CR S602/OCL 262-G 150 NE,7.0,0.0,-1
280,9,CRMSER05,Total,3823001355.0,130.0,1600124973,71000818,QD CR S602/000 262-G 150 NE,7.0,0.0,-1
281,9,CCSEMBJT,Total,3823001355.0,140.0,1600124974,71001547,"JT CR 1521/000 55-C 3,56 00",640.0,0.0,-1
282,9,CCSBALJT,Total,3823001355.0,140.0,1600124975,71001426,"JT CR 1521/000 55-C 3,56 NE",640.0,0.0,-1
283,9,CRMLAMPL,Total,3823001355.0,140.0,1600124976,71001470,"FQ CR 1521/000 55-C 3,56 NE",160.0,0.0,-1
284,9,CRMCOLQD,Total,3823001355.0,140.0,1600124977,71000089,QD CR 1521/OCL 55-C 150 NE,5.0,0.0,-1
285,9,CRMSER05,Total,3823001355.0,140.0,1600124978,71000875,QD CR 1521/000 55-C 150 NE,5.0,0.0,-1
286,13,GMTEMBSB,Total,3823001354.0,10.0,1600124520,41000547,"GRAN MF 12 0,2/0,4 40-80 SE BI",165.0,0.0,-1
287,5,CNMLAMPL,Total,3823001353.0,10.0,1600124743,70005829,"PL CI 5608/000 915X610X12,5 NE",7350.0,0.0,-1
288,5,CNMEMBPL,Total,3823001353.0,10.0,1600124744,70004656,"PL CI 5608/000 915X610X12,5 01",7350.0,0.0,-1
289,5,CNMEMBPL,Total,3823001349.0,10.0,1600123934,70002235,"PL CC 8002/2S5 1000X500X10,0 01",3900.0,0.0,-1
290,5,CNMLAMLX,Total,3823001349.0,10.0,1600123935,70005867,"PL CC 8002/2S5 1000X500X10,0 NE",3900.0,0.0,-1
291,5,CNMEMBPL,Total,3823001349.0,20.0,1600123936,70002236,"PL CC 8002/2S5 1000X500X5,0 01",3120.0,0.0,-1
292,5,CNMLAMLX,Total,3823001349.0,20.0,1600123937,70005866,"PL CC 8002/2S5 1000X500X5,0 NE",3120.0,0.0,-1
293,5,CNMEMBPL,Total,3823001349.0,30.0,1600123938,70002243,"PL CC 8002/S11 1000X500X8,0 01",468.0,0.0,-1
294,5,CNMLAMLX,Total,3823001349.0,30.0,1600123939,70011815,"PL CC 8002/S11 1000X500X8,0 NE",468.0,0.0,-1
295,5,CNMEMBPL,Total,3823001349.0,40.0,1600124000,70002244,"PL CC 8002/S11 1000X500X15,0 01",260.0,0.0,-1
296,5,CNMLAMLX,Total,3823001349.0,40.0,1600124001,70011817,"PL CC 8002/S11 1000X500X15,0 NE",260.0,0.0,-1
297,5,CNMEMBPL,Total,3823001349.0,50.0,1600124002,70002245,"PL CC 8002/S11 1000X500X20,0 01",182.0,0.0,-1
298,5,CNMLAMLX,Total,3823001349.0,50.0,1600124003,70011816,"PL CC 8002/S11 1000X500X20,0 NE",182.0,0.0,-1
299,5,CNMEMBPL,Total,3823001349.0,70.0,1600124007,70003624,"PL CC 8002/S11 1000X500X12,0 01",624.0,0.0,-1
300,5,CNMLAMLX,Total,3823001349.0,70.0,1600124008,70011818,"PL CC 8002/S11 1000X500X12,0 NE",624.0,0.0,-1
301,18,GMTEMBAL,Total,3823001348.0,10.0,1600124119,41000423,GRAN MD 1/2 80-90 HU SA012 CR,7200.0,0.0,-1
302,14,GMTEMBAL,Total,3823001347.0,10.0,1600124118,41000423,GRAN MD 1/2 80-90 HU SA012 CR,7200.0,0.0,-1
303,4,CNMEMBPL,Total,3823001346.0,10.0,1600124009,70010042,"PL CI 5608/000 915X610X5,8 01",14700.0,0.0,-1
304,4,CNMSHT02,Total,3823001346.0,10.0,1600124010,70006865,"PL CI 5608/000 915X610X5,8 NE",14700.0,0.0,-1
305,4,CNMLAMRL,Total,3823001346.0,10.0,1600124011,70023275,"RL CI 5608/000 610X5,8 NE",13524.0,0.0,-1
306,18,CNMLAMPL,Total,3823001345.0,10.0,1600123670,70005571,"PL CC 8002/000 915X610X12,0 NE",8250.0,0.0,-1
307,18,CNMEMBPL,Total,3823001345.0,10.0,1600123671,70004916,"PL CC 8002/000 915X610X12,0 28",8250.0,0.0,-1
308,17,CNMLAMPL,Total,3823001344.0,10.0,1600123672,70005571,"PL CC 8002/000 915X610X12,0 NE",8250.0,0.0,-1
309,17,CNMEMBPL,Total,3823001344.0,10.0,1600123673,70004916,"PL CC 8002/000 915X610X12,0 28",8250.0,0.0,-1
310,14,CNMLAMPL,Total,3823001343.0,10.0,1600123674,70005571,"PL CC 8002/000 915X610X12,0 NE",8250.0,0.0,-1
311,14,CNMEMBPL,Total,3823001343.0,10.0,1600123675,70004916,"PL CC 8002/000 915X610X12,0 28",8250.0,0.0,-1
312,13,CNMLAMPL,Total,3823001342.0,10.0,1600123676,70005571,"PL CC 8002/000 915X610X12,0 NE",8250.0,0.0,-1
313,13,CNMEMBPL,Total,3823001342.0,10.0,1600123677,70004916,"PL CC 8002/000 915X610X12,0 28",8250.0,0.0,-1
314,10,CNMLAMPL,Total,3823001341.0,10.0,1600123678,70005565,"PL CC 8002/000 915X610X6,0 NE",16500.0,0.0,-1
315,10,CNMEMBPL,Total,3823001341.0,10.0,1600123679,70004915,"PL CC 8002/000 915X610X6,0 09",16500.0,0.0,-1
316,8,CNMLAMPL,Total,3823001340.0,10.0,1600123860,70005571,"PL CC 8002/000 915X610X12,0 NE",8250.0,0.0,-1
317,8,CNMEMBPL,Total,3823001340.0,10.0,1600123861,70004916,"PL CC 8002/000 915X610X12,0 28",8250.0,0.0,-1
318,5,CNMLAMPL,Total,3823001339.0,10.0,1600123862,70005571,"PL CC 8002/000 915X610X12,0 NE",8250.0,0.0,-1
319,5,CNMEMBPL,Total,3823001339.0,10.0,1600123863,70004916,"PL CC 8002/000 915X610X12,0 28",8250.0,0.0,-1
320,5,CRMRLMEI,Total,3823001337.0,10.0,1600123574,70004049,"RL CI 5015/000 605X2,0-80M 01",64.0,0.0,-1
321,5,CRMLAMRL,Total,3823001337.0,10.0,1600123575,70006846,"RL CI 5015/000 605X2,0 NE",5120.0,0.0,-1
322,4,CNMEMBPL,Total,3823001336.0,10.0,1600123150,70002521,"PL CC 8004/000 940X640X0,7 CB",21400.0,0.0,-1
323,4,CNMLAMPL,Total,3823001336.0,10.0,1600123151,70011585,"PL CC 8004/000 940X640X0,7 NE",21400.0,0.0,-1
324,4,CNMEMBPL,Total,3823001336.0,40.0,1600123152,70003448,"PL CC 8004/000 940X640X3,0 CB",7000.0,0.0,-1
325,4,CNMLAMPL,Total,3823001336.0,40.0,1600123153,70005873,"PL CC 8004/000 940X640X3,0 NE",7000.0,0.0,-1
326,4,CNMEMBPL,Total,3823001336.0,50.0,1600123154,70003455,"PL CC 8004/000 940X640X4,4 CB",2380.0,0.0,-1
327,4,CNMLAMPL,Total,3823001336.0,50.0,1600123155,70011567,"PL CC 8004/000 940X640X4,4 NE",2380.0,0.0,-1
328,4,CNMEMBPL,Total,3823001336.0,20.0,1600123156,70003693,"PL CC 8004/000 940X640X1,2 CB",3780.0,0.0,-1
329,4,CNMLAMPL,Total,3823001336.0,20.0,1600123157,70011582,"PL CC 8004/000 940X640X1,2 NE",3780.0,0.0,-1
330,4,CNMEMBPL,Total,3823001336.0,30.0,1600123158,70003694,"PL CC 8004/000 940X640X1,5 CB",7000.0,0.0,-1
331,4,CNMLAMPL,Total,3823001336.0,30.0,1600123159,70011579,"PL CC 8004/000 940X640X1,5 NE",7000.0,0.0,-1
332,4,CNMEMBPL,Total,3823001336.0,70.0,1600123400,70011558,"PL CC 8004/000 940X640X6,0 CB",260.0,0.0,-1
333,4,CNMLAMPL,Total,3823001336.0,70.0,1600123401,70011560,"PL CC 8004/000 940X640X6,0 NE",260.0,0.0,-1
334,4,CNMEMBPL,Total,3823001336.0,60.0,1600123402,70026052,"PL CC 8003/000 940X640X2,0 21",13616.0,0.0,-1
335,4,CNMLAMPL,Total,3823001336.0,60.0,1600123403,70000018,"PL CC 8003/000 940X640X2,0 NE",13616.0,0.0,-1
336,10,GMTEMBSB,Total,3823001333.0,10.0,1600123371,41000527,GRAN MD 1/2 80-90 HU BB010,7200.0,0.0,-1
337,7,GMTEMBSB,Total,3823001332.0,10.0,1600123370,41000527,GRAN MD 1/2 80-90 HU BB010,7200.0,0.0,-1
338,4,GMTEMBSB,Total,3823001331.0,10.0,1600123369,41000527,GRAN MD 1/2 80-90 HU BB010,7200.0,0.0,-1
339,4,ICFEMBAL,Total,3823001329.0,10.0,1700012888,75000054,GRAN REV PELLETS HDPE C/MF5 - R101 01,250.0,250.0,-1
340,4,ICFEXTRU,Total,3823001329.0,10.0,1700012889,75000113,GRAN REV PELLETS HDPE C/MF5 - R101 NE,262.5,250.0,-1
341,16,ICFEMBAL,Total,3823001329.0,20.0,1700012890,75000054,GRAN REV PELLETS HDPE C/MF5 - R101 01,250.0,250.0,-1
342,16,ICFEXTRU,Total,3823001329.0,20.0,1700012891,75000113,GRAN REV PELLETS HDPE C/MF5 - R101 NE,262.5,250.0,-1
343,5,CCSEMBME,Total,3823001328.0,10.0,1600123241,70002327,"PL ML C276/000 500X500X13,0 06",5760.0,0.0,-1
344,5,CCSSECME,Total,3823001328.0,10.0,1600123242,70009313,"PL ML C276/000 500X500X13,0 NE",5760.0,0.0,-1
345,4,CNMEMBPL,Total,3823001326.0,10.0,1600123404,70004602,"PL CC 8781/000 915X610X12,0 07",200.0,0.0,-1
346,4,CNMSERPL,Total,3823001326.0,10.0,1600123405,70010557,"PL CC 8781/000 915X610X12,0 NE",200.0,0.0,-1
347,4,CNMEMBPL,Total,3823001326.0,20.0,1600123406,70014830,"PL CC 8781/000 915X610X15,0 01",200.0,0.0,-1
348,4,CNMSERPL,Total,3823001326.0,20.0,1600123407,70007564,"PL CC 8781/000 915X610X15,0 NE",200.0,0.0,-1
349,4,CNMEMBPL,Total,3823001326.0,30.0,1600123408,70014831,"PL CC 8002/000 915X610X25,0 02",204.0,0.0,-1
350,4,CNMLAMPL,Total,3823001326.0,30.0,1600123409,70005578,"PL CC 8002/000 915X610X25,0 NE",204.0,0.0,-1
351,4,CNMEMBPL,Total,3823001323.0,30.0,1600122269,70004331,"PL CC 8403/000 915X610X3,8 00",4788.0,0.0,-1
352,4,CNMLAMPL,Total,3823001323.0,30.0,1600122270,70005771,"PL CC 8403/000 915X610X3,8 NE",4788.0,0.0,-1
353,3,CNMEMBPL,Total,3823001323.0,20.0,1600122272,70004336,"PL CC 8403/000 915X610X5,8 03",10000.0,0.0,-1
354,3,CNMVSMEB,Total,3823001323.0,10.0,1600122273,70004538,"RL CI 5080/000 1067X2,5-20M 02",24.0,0.0,-1
355,3,CNMVSMRL,Total,3823001323.0,10.0,1600122274,70008452,"RL CI 5080/000 1067X2,5-20M NE",24.0,0.0,-1
356,3,CNMSHT02,Total,3823001323.0,20.0,1600122275,70023033,"PL CC 8244/000 915X610X5,8 NE",10000.0,0.0,-1
357,3,CNMLAMRL,Total,3823001323.0,20.0,1600122276,70023032,"RL CC 8244/000 610X5,8 NE",9282.0,0.0,-1
358,3,CNMREBMM,Total,3823001320.0,10.0,1600122635,70006618,"RL CC 8244/000 500X4,0-5M NE",1440.0,0.0,-1
359,3,CNMLAMMM,Total,3823001320.0,10.0,1600122636,70006617,"RL CC 8244/000 500X4,0 NE",7273.44,0.0,-1
360,3,CNMEMBMM,Total,3823001320.0,10.0,1600122637,70003869,"RL CC 8244/000 500X4,0-5M 07",1440.0,0.0,-1
361,3,CNMLAMMM,Total,3823001320.0,20.0,1600122638,70006650,"RL CC 8244/000 500X6,0 NE",5656.56,0.0,-1
362,3,CNMREBMM,Total,3823001320.0,20.0,1600122639,70006652,"RL CC 8244/000 500X6,0-5M NE",1120.0,0.0,-1
363,3,CNMEMBMM,Total,3823001320.0,20.0,1600122660,70003882,"RL CC 8244/000 500X6,0-5M 01",1120.0,0.0,-1
364,3,CNMEMBPL,Total,3823001319.0,20.0,1600122784,70004336,"PL CC 8403/000 915X610X5,8 03",8400.0,0.0,-1
365,3,CNMEMBPL,Total,3823001319.0,10.0,1600122787,70004994,"PL CC 8403/000 915X610X5,8 06",6300.0,0.0,-1
366,3,CNMSHT02,Total,3823001319.0,10.0,1600122799,70023033,"PL CC 8244/000 915X610X5,8 NE",6300.0,0.0,-1
367,3,CNMLAMRL,Total,3823001319.0,10.0,1600122980,70023032,"RL CC 8244/000 610X5,8 NE",5847.66,0.0,-1
368,3,CNMSHT02,Total,3823001319.0,20.0,1600122981,70023033,"PL CC 8244/000 915X610X5,8 NE",8400.0,0.0,-1
369,3,CNMLAMRL,Total,3823001319.0,20.0,1600122982,70023032,"RL CC 8244/000 610X5,8 NE",7796.88,0.0,-1
370,15,GMTEMBSB,Total,3823001318.0,10.0,1600122939,41000475,GRAN BD 1/2 50-55 SE SA042,6000.0,0.0,-1
371,15,GMTEMBSB,Total,3823001317.0,10.0,1600122938,41000475,GRAN BD 1/2 50-55 SE SA042,6000.0,0.0,-1
372,15,GMTEMBSB,Total,3823001316.0,10.0,1600122937,41000475,GRAN BD 1/2 50-55 SE SA042,6000.0,0.0,-1
373,15,GMTEMBSB,Total,3823001315.0,10.0,1600122936,41000475,GRAN BD 1/2 50-55 SE SA042,6000.0,0.0,-1
374,15,GMTEMBSB,Total,3823001314.0,10.0,1600122935,41000475,GRAN BD 1/2 50-55 SE SA042,6000.0,0.0,-1
375,15,GMTEMBSB,Total,3823001313.0,10.0,1600122934,41000475,GRAN BD 1/2 50-55 SE SA042,6000.0,0.0,-1
376,15,GMTEMBSB,Total,3823001312.0,10.0,1600122933,41000475,GRAN BD 1/2 50-55 SE SA042,6000.0,0.0,-1
377,14,GMTEMBSB,Total,3823001311.0,10.0,1600122932,41000475,GRAN BD 1/2 50-55 SE SA042,6000.0,0.0,-1
378,14,GMTEMBSB,Total,3823001310.0,10.0,1600122931,41000475,GRAN BD 1/2 50-55 SE SA042,6000.0,0.0,-1
379,14,GMTEMBSB,Total,3823001309.0,10.0,1600122930,41000475,GRAN BD 1/2 50-55 SE SA042,6000.0,0.0,-1
380,14,GMTEMBSB,Total,3823001308.0,10.0,1600122929,41000475,GRAN BD 1/2 50-55 SE SA042,6000.0,0.0,-1
381,14,GMTEMBSB,Total,3823001307.0,10.0,1600122928,41000475,GRAN BD 1/2 50-55 SE SA042,6000.0,0.0,-1
382,14,GMTEMBSB,Total,3823001306.0,10.0,1600122927,41000475,GRAN BD 1/2 50-55 SE SA042,6000.0,0.0,-1
383,14,GMTEMBSB,Total,3823001305.0,10.0,1600122926,41000475,GRAN BD 1/2 50-55 SE SA042,6000.0,0.0,-1
384,13,GMTEMBSB,Total,3823001304.0,10.0,1600122925,41000475,GRAN BD 1/2 50-55 SE SA042,6000.0,0.0,-1
385,13,GMTEMBSB,Total,3823001303.0,10.0,1600122924,41000475,GRAN BD 1/2 50-55 SE SA042,6000.0,0.0,-1
386,13,GMTEMBSB,Total,3823001302.0,10.0,1600122923,41000475,GRAN BD 1/2 50-55 SE SA042,6000.0,0.0,-1
387,13,GMTEMBSB,Total,3823001301.0,10.0,1600122922,41000475,GRAN BD 1/2 50-55 SE SA042,6000.0,0.0,-1
388,13,GMTEMBSB,Total,3823001300.0,10.0,1600122921,41000475,GRAN BD 1/2 50-55 SE SA042,6000.0,0.0,-1
389,13,GMTEMBSB,Total,3823001299.0,10.0,1600122920,41000475,GRAN BD 1/2 50-55 SE SA042,6000.0,0.0,-1
390,13,GMTEMBSB,Total,3823001298.0,10.0,1600122919,41000475,GRAN BD 1/2 50-55 SE SA042,6000.0,0.0,-1
391,10,GMTEMBSB,Total,3823001297.0,10.0,1600122918,41000475,GRAN BD 1/2 50-55 SE SA042,6000.0,0.0,-1
392,27,GMTEMBSB,Total,3823001296.0,10.0,1600122896,41000480,"GRAN BD 0,5/1 50-55 SE SA022 CR",5500.0,0.0,-1
393,24,GMTEMBSB,Total,3823001295.0,10.0,1600122895,41000480,"GRAN BD 0,5/1 50-55 SE SA022 CR",5500.0,0.0,-1
394,19,GMTEMBSB,Total,3823001294.0,10.0,1600122894,41000480,"GRAN BD 0,5/1 50-55 SE SA022 CR",5500.0,0.0,-1
395,15,GMTEMBSB,Total,3823001293.0,10.0,1600122893,41000480,"GRAN BD 0,5/1 50-55 SE SA022 CR",5500.0,0.0,-1
396,11,GMTEMBSB,Total,3823001292.0,10.0,1600122917,41000475,GRAN BD 1/2 50-55 SE SA042,6000.0,0.0,-1
397,11,GMTEMBSB,Total,3823001291.0,10.0,1600122916,41000475,GRAN BD 1/2 50-55 SE SA042,6000.0,0.0,-1
398,11,GMTEMBSB,Total,3823001290.0,10.0,1600122915,41000475,GRAN BD 1/2 50-55 SE SA042,6000.0,0.0,-1
399,11,GMTEMBSB,Total,3823001289.0,10.0,1600122914,41000475,GRAN BD 1/2 50-55 SE SA042,6000.0,0.0,-1
400,11,GMTEMBSB,Total,3823001288.0,10.0,1600122913,41000475,GRAN BD 1/2 50-55 SE SA042,6000.0,0.0,-1
401,11,GMTEMBSB,Total,3823001287.0,10.0,1600122912,41000475,GRAN BD 1/2 50-55 SE SA042,6000.0,0.0,-1
