Nome planejador,Status ordem de produção,Tipo de Ordem de produção/planeada,Ordem Venda / Transferência,Item OV/Transferência,Data de criação da ov,Sold to,Responsável SAC,Ordem de produção / planeada,Data-base do início,Data-base do fim,Data desejada de saída de mercadoria,Semana saída de mercadoria,Material de produção,Texto breve de material,Quantidade total da ordem,Componente,Descritivo componente,Qtd.necessária,Descritivo de Centro de Trabalho,Centro de trabalho,Duração da operação,País Destino,Quantidade fornecida ordem de produção
CRM - Transformaçã,LIB,ZRPL,3820009832.0,10.0,,,,1600060773.0,11/06/2021,12/06/2021,,0.0,70006916,"PL CR 1521/000 1000X1000X20,0 NE",40.0,70000854,BL CR 1521/000 1000X1000X152 NE,5.708,CRM-LAMINADORA PLACAS BORRACHA,CRMLAMPL,0.606,,40.0
CRM - Transformaçã,LIB,ZRPE,3820009832.0,20.0,26/03/2021,AMORIM (UK) LIMITED,COALMEIDA,1600060775.0,11/06/2021,11/06/2021,22/06/2021,202125.0,70001036,"PL CR 1047/000 1000X1000X13,0 00",55.0,70006249,"PL CR 1047/000 1000X1000X13,0 NE",55.0,CRM-EMBALAGEM BORRACHA,CRMEMBPL,0.333,GB,0.0
CRM - Transformaçã,LIB,ZRPL,3820009832.0,20.0,,,,1600060776.0,11/06/2021,12/06/2021,,0.0,70006249,"PL CR 1047/000 1000X1000X13,0 NE",55.0,70000831,BL CR 1047/000 1000X1000X152 NE,5.001,CRM-LAMINADORA PLACAS BORRACHA,CRMLAMPL,1.008,,0.0
CRM - Transformaçã,LIB,ZRER,3820009832.0,30.0,26/03/2021,AMORIM (UK) LIMITED,COALMEIDA,1600060777.0,02/06/2021,03/06/2021,22/06/2021,202125.0,70001020,"RL CR 1237/000 1060X1,5-44M 00",6.0,70006754,"RL CR 1237/000 1060X1,5 NE",264.0,CRM-MEI,CRMRLMEI,1.048,GB,6.0
CRM - Transformaçã,LIB,ZRRL,3820009832.0,30.0,,,,1600060784.0,02/06/2021,03/06/2021,,0.0,70006754,"RL CR 1237/000 1060X1,5 NE",264.0,70000921,CL CR 1237 1092X762 NE,1.001,CRM-LAMINADORA ROLOS BORRACHA,CRMLAMRL,1.1,,264.0
CNM - Transformaçã,LIB,ZNEP,3820009828.0,10.0,26/03/2021,SACE COMPONENTS SRL,LRIBEIRO,1600060585.0,01/07/2021,02/07/2021,22/06/2021,202127.0,70002553,PL CC 9400/000 950X650X100 SC,384.0,70001489,BL CC 9400/000 950x650X210 NE,192.96,CNM-SERRA PLACAS,CNMSERPL,9.6,IT,0.0
CCS,LIB,ZCEJ,3820009813.0,10.0,25/03/2021,AMORIM CORK COMPOSITES GMBH,LRIBEIRO,1600063298.0,11/06/2021,11/06/2021,18/06/2021,202124.0,71001754,"KT CI 5351/000 100-O 3,3 01",1440.0,71001742,"JT CI 5351/000 100-O 3,3 NE",1440.0,CCS-EMBALAGEM KITS/DIVERSOS,CCSEBKDV,0.4,DE,0.0
CCS,LIB,ZCAC,3820009813.0,10.0,,,,1600063300.0,11/06/2021,11/06/2021,,0.0,71001745,"FQ CI 5351/CBK 100-O 3,3 NE",288.0,71001743,"FQ CI 5351/000 100-O 3,3 NE",288.0,CCS-PINTURA/LATEX,CCSPINAC,0.64,,326.0
CRM - Transformaçã,LIB,ZRPL,3820009813.0,10.0,,,,1600063301.0,11/06/2021,12/06/2021,,0.0,71001743,"FQ CI 5351/000 100-O 3,3 NE",288.0,71001744,QD CI 5351/OCL 100-O 190 NE,6.0,CRM-LAMINADORA PLACAS BORRACHA,CRMLAMPL,0.754,,326.0
CRM - Transformaçã,LIB,ZRSE,3820009813.0,10.0,,,,1600063302.0,11/06/2021,12/06/2021,,0.0,71001744,QD CI 5351/OCL 100-O 190 NE,6.0,71001309,QD CI 5351/000 100-O 190 NE,6.0,CRM-COLAR QUADROS,CRMCOLQD,0.162,,6.0
CRM - Transformaçã,LIB,ZRPL,3820009813.0,10.0,,,,1600063303.0,11/06/2021,12/06/2021,,0.0,71001309,QD CI 5351/000 100-O 190 NE,6.0,70000956,BL CI 5351/000 950X650X200 NE,2.148,CRM-SERRA,CRMSERRA,0.464,,6.0
CNM - Transformaçã,LIB,ZNEP,3820009809.0,20.0,25/03/2021,CORTICA AUSTRALIA PTY LTD,DMEDEIROS,1600060533.0,17/06/2021,18/06/2021,03/07/2021,202126.0,70007633,"PL CC 8405/PEK 1000X500X5,0 00",3060.0,70007627,"PL CC 8405/PEK 1000X500X5,0 NE",3060.0,CNM-EMBALAGEM PLACAS,CNMEMBPL,2.55,AU,3060.0
CNM - Transformaçã,LIB,ZNPL,3820009809.0,20.0,,,,1600060534.0,17/06/2021,18/06/2021,,0.0,70007627,"PL CC 8405/PEK 1000X500X5,0 NE",3060.0,70005527,BL CC 8405/ORT 1000X500X210 NE,73.733,CNM-LAMINADORAS PLACAS,CNMLAMPL,5.862,,3060.0
CNM - Transformaçã,ABER,ZNEP,3820009809.0,30.0,25/03/2021,CORTICA AUSTRALIA PTY LTD,DMEDEIROS,1600060535.0,25/06/2021,26/06/2021,22/06/2021,202126.0,70007630,"PL CC 8405/PEK 1000X500X3,0 00",1000.0,70007626,"PL CC 8405/PEK 1000X500X3,0 NE",1000.0,CNM-EMBALAGEM PLACAS,CNMEMBPL,0.5,AU,0.0
CNM - Transformaçã,ABER,ZNPL,3820009809.0,30.0,,,,1600060536.0,25/06/2021,26/06/2021,,0.0,70007626,"PL CC 8405/PEK 1000X500X3,0 NE",1000.0,70005527,BL CC 8405/ORT 1000X500X210 NE,14.462,CNM-LAMINADORAS PLACAS,CNMLAMPL,1.613,,0.0
CNM - Transformaçã,ABER,ZNEP,3820009809.0,40.0,25/03/2021,CORTICA AUSTRALIA PTY LTD,DMEDEIROS,1600060537.0,25/06/2021,26/06/2021,22/06/2021,202126.0,70007635,"PL CC 8003/PEK 940X640X12,0 00",96.0,70007629,"PL CC 8003/PEK 940X640X12,0 NE",96.0,CNM-EMBALAGEM PLACAS,CNMEMBPL,0.2,AU,0.0
CNM - Transformaçã,ABER,ZNPL,3820009809.0,40.0,,,,1600060538.0,25/06/2021,26/06/2021,,0.0,70007629,"PL CC 8003/PEK 940X640X12,0 NE",96.0,70001618,BL CC 8003/000 940X640X250 NE,5.016,CNM-LAMINADORAS PLACAS,CNMLAMPL,0.425,,0.0
CNM - Transformaçã,ABER,ZNEP,3820009809.0,60.0,25/03/2021,CORTICA AUSTRALIA PTY LTD,DMEDEIROS,1600064254.0,25/06/2021,26/06/2021,03/07/2021,202126.0,70024319,"PL CC 8405/PEK 1000X500X4,0 01",480.0,70024320,"PL CC 8405/PEK 1000X500X4,0 NE",480.0,CNM-EMBALAGEM PLACAS,CNMEMBPL,0.3,AU,0.0
CNM - Transformaçã,ABER,ZNPL,3820009809.0,60.0,,,,1600064255.0,25/06/2021,26/06/2021,,0.0,70024320,"PL CC 8405/PEK 1000X500X4,0 NE",480.0,70005527,BL CC 8405/ORT 1000X500X210 NE,9.347,CNM-LAMINADORAS PLACAS,CNMLAMPL,0.844,,0.0
CRM - Transformaçã,LIB,ZRER,3820009808.0,10.0,25/03/2021,"ASM, INDUSTIA E COMERCIO INTER. SA",DMEDEIROS,1600060740.0,28/05/2021,29/05/2021,05/06/2021,202118.0,70007301,"RL CI 5154/000 1245X2,0-50M 03",9.0,70006488,"RL CI 5154/000 1245X2,0 NE",450.0,CRM-MEI,CRMRLMEI,1.836,PT,9.0
CRM - Transformaçã,LIB,ZRRL,3820009808.0,10.0,,,,1600077475.0,28/05/2021,29/05/2021,,0.0,70006488,"RL CI 5154/000 1245X2,0 NE",450.0,70014356,CL CI ENSAIOS,1.5,CRM-LAMINADORA ROLOS BORRACHA,CRMLAMRL,1.596,,450.0
CNM - Transformaçã,ABER,ZNEP,3820009806.0,30.0,25/03/2021,"CORKSRIBAS - IND. GRAN. DE CORTIÇA, LDA",HSILVA,1600060545.0,24/06/2021,25/06/2021,01/07/2021,202127.0,70001981,"PL CC 8002/E01 1000X500X4,0 01",8800.0,70015420,"PL CC 8002/E01 1000X500X4,0 NE",8800.0,CNM-EMBALAGEM PLACAS,CNMEMBPL,8.8,PT,0.0
CNM - Transformaçã,ABER,ZNPL,3820009806.0,30.0,,,,1600060546.0,24/06/2021,25/06/2021,,0.0,70015420,"PL CC 8002/E01 1000X500X4,0 NE",8800.0,70005521,BL CC 8002/ORT 1000X500X210 NE,176.002,CNM-LAMINADORAS PLACAS,CNMLAMPL,15.466,,0.0
CNM - Transformaçã,ABER,ZNEP,3820009806.0,40.0,25/03/2021,"CORKSRIBAS - IND. GRAN. DE CORTIÇA, LDA",HSILVA,1600060547.0,02/07/2021,03/07/2021,01/07/2021,202127.0,70001982,"PL CC 8002/E01 1000X500X6,0 01",5236.0,70005551,"PL CC 8002/E01 1000X500X6,0 NE",5236.0,CNM-EMBALAGEM PLACAS,CNMEMBPL,7.933,PT,0.0
CNM - Transformaçã,ABER,ZNPL,3820009806.0,40.0,,,,1600060548.0,02/07/2021,03/07/2021,,0.0,70005551,"PL CC 8002/E01 1000X500X6,0 NE",5236.0,70005521,BL CC 8002/ORT 1000X500X210 NE,157.082,CNM-LAMINADORAS PLACAS,CNMLAMPL,11.927,,0.0
CNM - Transformaçã,ABER,ZNEP,3820009806.0,50.0,25/03/2021,"CORKSRIBAS - IND. GRAN. DE CORTIÇA, LDA",HSILVA,1600060549.0,02/07/2021,03/07/2021,01/07/2021,202127.0,70001983,"PL CC 8002/E01 1000X500X10,0 01",2640.0,70015421,"PL CC 8002/E01 1000X500X10,0 NE",2640.0,CNM-EMBALAGEM PLACAS,CNMEMBPL,6.6,PT,0.0
CNM - Transformaçã,ABER,ZNPL,3820009806.0,50.0,,,,1600060550.0,02/07/2021,03/07/2021,,0.0,70015421,"PL CC 8002/E01 1000X500X10,0 NE",2640.0,70005521,BL CC 8002/ORT 1000X500X210 NE,134.64,CNM-LAMINADORAS PLACAS,CNMLAMPL,7.857,,0.0
CCS,ABER,ZCEM,3820009806.0,10.0,25/03/2021,"CORKSRIBAS - IND. GRAN. DE CORTIÇA, LDA",HSILVA,1600063293.0,25/06/2021,25/06/2021,01/07/2021,202127.0,72000469,MB ML C205 12W NT 000 01,480.0,72000281,MB ML C205 12W NT 000 NE,480.0,CCS-EMBALAGEM MEMOS,CCSEMBME,1.2,PT,0.0
CCS,ABER,ZCMM,3820009806.0,10.0,,,,1600063294.0,25/06/2021,25/06/2021,,0.0,72000281,MB ML C205 12W NT 000 NE,480.0,70011415,"PL ML C205/000 570X375X7,0 NE",480.0,CCS- MONTAGEM MANUAL MEMOS,CCSMTMME,1.2,,0.0
CCS,ABER,ZCMQ,3820009806.0,10.0,,,,1600063295.0,25/06/2021,26/06/2021,,0.0,70011415,"PL ML C205/000 570X375X7,0 NE",480.0,70001919,"PL ML C205/000 770X568X7,0 NE",240.0,CCS-SECCIONADORA,CCSSECME,0.784,,0.0
CCS,ABER,ZCEM,3820009806.0,20.0,25/03/2021,"CORKSRIBAS - IND. GRAN. DE CORTIÇA, LDA",HSILVA,1600063296.0,25/06/2021,25/06/2021,01/07/2021,202127.0,72000471,MB ML C205 15W NT 000 01,480.0,72000612,MB ML C205 15W NT 000 NE,480.0,CCS-EMBALAGEM MEMOS,CCSEMBME,1.454,PT,0.0
CCS,ABER,ZCMM,3820009806.0,20.0,,,,1600063297.0,25/06/2021,25/06/2021,,0.0,72000612,MB ML C205 15W NT 000 NE,480.0,70003070,"PL ML C205/000 878X578X7,0 NE",480.0,CCS- MONTAGEM MANUAL MEMOS,CCSMTMME,0.424,,0.0
CNM - Transformaçã,ABER,ZNEP,3820009805.0,30.0,25/03/2021,"CORKSRIBAS - IND. GRAN. DE CORTIÇA, LDA",HSILVA,1600060539.0,25/06/2021,26/06/2021,01/06/2021,202126.0,70001981,"PL CC 8002/E01 1000X500X4,0 01",5500.0,70015420,"PL CC 8002/E01 1000X500X4,0 NE",5500.0,CNM-EMBALAGEM PLACAS,CNMEMBPL,5.5,PT,0.0
CNM - Transformaçã,ABER,ZNPL,3820009805.0,30.0,,,,1600060540.0,25/06/2021,26/06/2021,,0.0,70015420,"PL CC 8002/E01 1000X500X4,0 NE",5500.0,70005521,BL CC 8002/ORT 1000X500X210 NE,110.001,CNM-LAMINADORAS PLACAS,CNMLAMPL,9.666,,0.0
CNM - Transformaçã,ABER,ZNEP,3820009805.0,50.0,25/03/2021,"CORKSRIBAS - IND. GRAN. DE CORTIÇA, LDA",HSILVA,1600060543.0,25/06/2021,26/06/2021,01/06/2021,202126.0,70001983,"PL CC 8002/E01 1000X500X10,0 01",3520.0,70015421,"PL CC 8002/E01 1000X500X10,0 NE",3520.0,CNM-EMBALAGEM PLACAS,CNMEMBPL,8.8,PT,0.0
CNM - Transformaçã,ABER,ZNPL,3820009805.0,50.0,,,,1600060544.0,25/06/2021,26/06/2021,,0.0,70015421,"PL CC 8002/E01 1000X500X10,0 NE",3520.0,70005521,BL CC 8002/ORT 1000X500X210 NE,179.52,CNM-LAMINADORAS PLACAS,CNMLAMPL,10.476,,0.0
CNM - Transformaçã,LIB,ZNEP,3820009802.0,40.0,25/03/2021,AMORIM FLOORING (SWITZERLAND) AG,CBORGES,1600060017.0,18/06/2021,19/06/2021,22/06/2021,202126.0,70000185,"PL CC 8827/000 915X610X6,0 01",130.0,70010444,"PL CC 8827/000  915X610X6,0  NE",130.0,CNM-EMBALAGEM PLACAS,CNMEMBPL,0.125,CH,0.0
CNM - Transformaçã,LIB,ZNPL,3820009802.0,40.0,,,,1600060018.0,18/06/2021,19/06/2021,,0.0,70010444,"PL CC 8827/000  915X610X6,0  NE",130.0,70005506,BL CC 8827/ORT 915X610X250 NE,3.219,CNM-LAMINADORAS PLACAS,CNMLAMPL,0.296,,130.0
CNM - Transformaçã,LIB,ZNEP,3820009802.0,50.0,25/03/2021,AMORIM FLOORING (SWITZERLAND) AG,CBORGES,1600060019.0,18/06/2021,19/06/2021,22/06/2021,202126.0,70000188,"PL CC 8827/000 915X610X12,0 01",70.0,70010449,"PL CC 8827/000  915X610X12,0 NE",70.0,CNM-EMBALAGEM PLACAS,CNMEMBPL,0.146,CH,0.0
CNM - Transformaçã,LIB,ZNPL,3820009802.0,50.0,,,,1600060020.0,18/06/2021,19/06/2021,,0.0,70010449,"PL CC 8827/000  915X610X12,0 NE",70.0,70005506,BL CC 8827/ORT 915X610X250 NE,3.553,CNM-LAMINADORAS PLACAS,CNMLAMPL,0.246,,70.0
CRM - Transformaçã,LIB,ZRER,3820009802.0,100.0,25/03/2021,AMORIM FLOORING (SWITZERLAND) AG,CBORGES,1600060738.0,04/06/2021,05/06/2021,09/06/2021,202123.0,70004045,"RL CI 5923/000 1000X1,6-15M 02",72.0,70006815,"RL CI 5923/000 1000X1,6 NE",1080.0,CRM-VSM,CRMVSMRL,4.923,CH,72.0
CRM - Transformaçã,LIB,ZRRL,3820009802.0,100.0,,,,1600060739.0,04/06/2021,05/06/2021,,0.0,70006815,"RL CI 5923/000 1000X1,6 NE",1080.0,70006848,CL CI 5923 1067X950 NE,2.43,CRM-LAMINADORA ROLOS BORRACHA,CRMLAMRL,4.408,,1080.0
CRM - Transformaçã,LIB,ZRER,3820009799.0,10.0,25/03/2021,AMORIM (UK) LIMITED,COALMEIDA,1600060700.0,28/05/2021,29/05/2021,05/06/2021,202122.0,70007964,"RL CR NL53/000 1000X2,0-33M UK",6.0,70007965,"RL CR NL53/000 1000X2,0 NE",198.0,CRM-MEI,CRMRLMEI,1.007,GB,6.0
CRM - Transformaçã,LIB,ZRRL,3820009799.0,10.0,,,,1600060701.0,28/05/2021,29/05/2021,,0.0,70007965,"RL CR NL53/000 1000X2,0 NE",198.0,70000888,CL CR NL53 1092X762 NE,1.006,CRM-LAMINADORA ROLOS BORRACHA,CRMLAMRL,0.938,,198.0
CRM - Transformaçã,LIB,ZRPE,3820009795.0,10.0,25/03/2021,AMORIM (UK) LIMITED,COALMEIDA,1600060135.0,11/06/2021,11/06/2021,22/06/2021,202125.0,70001392,"PL CR 1521/000 1000X1000X10,0 UK",60.0,70006400,"PL CR 1521/000 1000X1000X10,0 NE",60.0,CRM-EMBALAGEM BORRACHA,CRMEMBPL,0.267,GB,60.0
CRM - Transformaçã,LIB,ZRPL,3820009795.0,10.0,,,,1600060136.0,11/06/2021,12/06/2021,,0.0,70006400,"PL CR 1521/000 1000X1000X10,0 NE",60.0,70000854,BL CR 1521/000 1000X1000X152 NE,4.001,CRM-LAMINADORA PLACAS BORRACHA,CRMLAMPL,0.56,,60.0
CNM - Transformaçã,LIB,ZNEP,3820009776.0,10.0,24/03/2021,"ASIA ALLIANCE INTERNATIONAL CO.,LTD.",DMEDEIROS,1600059982.0,18/06/2021,19/06/2021,22/06/2021,202125.0,70004747,"PL CC 8350/000 940X640X0,8 01",52500.0,70002673,"PL CC 8350/000 950X650X0,8 NE",52500.0,CNM-EMBALAGEM PLACAS,CNMEMBPL,7.0,TW,0.0
CNM - Transformaçã,LIB,ZNPL,3820009776.0,10.0,,,,1600059983.0,16/06/2021,19/06/2021,,0.0,70002673,"PL CC 8350/000 950X650X0,8 NE",52500.0,70000591,BL CC 8350/000 950x650X200 NE,214.41,CNM-LAMINADORAS PLACAS,CNMLAMPL,56.187,,17700.0
CNM - Transformaçã,ABER,ZNEP,3820009774.0,10.0,24/03/2021,"NIMCO PORTUGAL, LDA",DMEDEIROS,1600060012.0,25/06/2021,26/06/2021,02/07/2021,202127.0,70002900,"PL CC 8003/S11 940X640X3,0 PT",500.0,70000072,"PL CC 8003/S11 940X640X3,0 NE",500.0,CNM-EMBALAGEM PLACAS,CNMEMBPL,0.25,PT,0.0
CNM - Transformaçã,ABER,ZNPL,3820009774.0,10.0,,,,1600060013.0,25/06/2021,25/06/2021,,0.0,70000072,"PL CC 8003/S11 940X640X3,0 NE",500.0,70005845,BL CC 8003/ORT 940X640X250 NE,6.623,CNM-LAMINADORA/LIXADORA PLACAS,CNMLAMLX,1.111,,0.0
CNM - Transformaçã,ABER,ZNPE,3820009772.0,20.0,24/03/2021,"3DC - INTELLIGENT NATURE, LDA",DMEDEIROS,1600062867.0,24/06/2021,25/06/2021,22/06/2021,202126.0,70024307,"PL CC 8702/S21 950X650X18,0 01",25.0,70024087,"PL CC 8702/000 950X650X20,0 NE",25.0,CNM-LAMINADORA/LIXADORA PLACAS,CNMLAMLX,0.25,PT,0.0
CNM - Transformaçã,ABER,ZNPL,3820009772.0,20.0,,,,1600062868.0,24/06/2021,25/06/2021,,0.0,70024087,"PL CC 8702/000 950X650X20,0 NE",25.0,70005998,BL CC 8702/ORT 950X650X200 NE,3.216,CNM-SERRA PLACAS,CNMSERPL,0.417,,0.0
GMT,ABER,ZGEB,3820009771.0,10.0,24/03/2021,"ASIA ALLIANCE INTERNATIONAL CO.,LTD.",DMEDEIROS,1600060478.0,12/07/2021,13/07/2021,20/07/2021,202129.0,41000433,GRAN MD 1/2 80-90 SE SA002,6000.0,41000321,GRAN MD 1/2 80-90 HU GR,6000.0,GMT-EMBALAGEM,GMTEMBAL,4.615,TW,0.0
CRM - Transformaçã,LIB,ZRER,3820009767.0,10.0,24/03/2021,"FLEXICEL PORTUGAL UNIPESSOAL, LDA",DMEDEIROS,1600060125.0,21/05/2021,22/05/2021,28/05/2021,202121.0,70002084,"RL CI 5015/000 1000X2,0-33M 03",10.0,70000974,"RL CI 5015/000 1000X2,0 NE",330.0,CRM-MEI,CRMRLMEI,1.346,PT,10.0
CRM - Transformaçã,LIB,ZRRL,3820009767.0,10.0,,,,1600060126.0,21/05/2021,22/05/2021,,0.0,70000974,"RL CI 5015/000 1000X2,0 NE",330.0,70000893,CL CI 5015 1016X990 NE,0.951,CRM-LAMINADORA ROLOS BORRACHA,CRMLAMRL,1.171,,330.0
CNM - Transformaçã,LIB,ZNPL,3820009765.0,10.0,,,,1600060010.0,01/06/2021,03/06/2021,,0.0,70005794,"PL CC 8405/000 920X620X10,2 NE",8120.0,70005540,BL CC 8405/ORT 920X620X250 NE,342.421,CNM-LAMINADORAS PLACAS,CNMLAMPL,24.167,,0.0
CNM - Transformaçã,LIB,ZNEP,3820009764.0,30.0,24/03/2021,"CORKSRIBAS - IND. GRAN. DE CORTIÇA, LDA",HSILVA,1600060505.0,09/06/2021,10/06/2021,04/06/2021,202125.0,70015272,"PL CC 8002/000 915X610X6,0 14",11200.0,70005565,"PL CC 8002/000 915X610X6,0 NE",11200.0,CNM-EMBALAGEM PLACAS,CNMEMBPL,10.769,PT,11200.0
CNM - Transformaçã,LIB,ZNPL,3820009764.0,30.0,,,,1600060506.0,08/06/2021,10/06/2021,,0.0,70005565,"PL CC 8002/000 915X610X6,0 NE",11200.0,70005496,BL CC 8002/ORT 915X610X250 NE,278.632,CNM-LAMINADORAS PLACAS,CNMLAMPL,25.512,,11214.0
CNM - Transformaçã,LIB,ZNPL,3820009761.0,10.0,,,,1600059922.0,09/06/2021,10/06/2021,,0.0,70010386,"PL CC 8827/S21  940X640X35,0 NE",600.0,70010417,"PL CC 8827/000 940X640X37,0 NE",600.0,CNM-LAMINADORA/LIXADORA PLACAS,CNMLAMLX,6.0,,600.0
CNM - Transformaçã,ABER,ZNEP,3820009761.0,20.0,24/03/2021,"3DC - INTELLIGENT NATURE, LDA",DMEDEIROS,1600059924.0,29/07/2021,30/07/2021,30/08/2021,202135.0,70001545,"PL CC 8827/S21 940X640X35,0 01",600.0,70010386,"PL CC 8827/S21  940X640X35,0 NE",600.0,CNM-EMBALAGEM PLACAS,CNMEMBPL,3.333,PT,0.0
CNM - Transformaçã,ABER,ZNPL,3820009761.0,20.0,,,,1600059925.0,29/07/2021,29/07/2021,,0.0,70010386,"PL CC 8827/S21  940X640X35,0 NE",600.0,70010417,"PL CC 8827/000 940X640X37,0 NE",600.0,CNM-LAMINADORA/LIXADORA PLACAS,CNMLAMLX,6.0,,0.0
CNM - Transformaçã,ABER,ZNPL,3820009761.0,20.0,,,,1600059926.0,29/07/2021,30/07/2021,,0.0,70010417,"PL CC 8827/000 940X640X37,0 NE",600.0,70005852,BL CC 8827/ORT 940X640X250 NE,101.501,CNM-SERRA PLACAS,CNMSERPL,9.231,,0.0
CNM - Transformaçã,ABER,ZNEP,3820009761.0,30.0,24/03/2021,"3DC - INTELLIGENT NATURE, LDA",DMEDEIROS,1600059927.0,24/06/2021,25/06/2021,22/06/2021,202126.0,70001545,"PL CC 8827/S21 940X640X35,0 01",600.0,70010386,"PL CC 8827/S21  940X640X35,0 NE",600.0,CNM-EMBALAGEM PLACAS,CNMEMBPL,3.333,PT,0.0
CNM - Transformaçã,ABER,ZNPL,3820009761.0,30.0,,,,1600059928.0,24/06/2021,25/06/2021,,0.0,70010386,"PL CC 8827/S21  940X640X35,0 NE",600.0,70010417,"PL CC 8827/000 940X640X37,0 NE",600.0,CNM-LAMINADORA/LIXADORA PLACAS,CNMLAMLX,6.0,,0.0
CNM - Transformaçã,ABER,ZNPL,3820009761.0,30.0,,,,1600059929.0,24/06/2021,25/06/2021,,0.0,70010417,"PL CC 8827/000 940X640X37,0 NE",600.0,70005852,BL CC 8827/ORT 940X640X250 NE,101.501,CNM-SERRA PLACAS,CNMSERPL,9.231,,0.0
CNM - Transformaçã,ABER,ZNEP,3820009761.0,40.0,24/03/2021,"3DC - INTELLIGENT NATURE, LDA",DMEDEIROS,1600059930.0,09/07/2021,10/07/2021,15/07/2021,202129.0,70001545,"PL CC 8827/S21 940X640X35,0 01",440.0,70010386,"PL CC 8827/S21  940X640X35,0 NE",440.0,CNM-EMBALAGEM PLACAS,CNMEMBPL,2.444,PT,0.0
CNM - Transformaçã,ABER,ZNPL,3820009761.0,40.0,,,,1600059931.0,09/07/2021,09/07/2021,,0.0,70010386,"PL CC 8827/S21  940X640X35,0 NE",440.0,70010417,"PL CC 8827/000 940X640X37,0 NE",440.0,CNM-LAMINADORA/LIXADORA PLACAS,CNMLAMLX,4.4,,0.0
CNM - Transformaçã,ABER,ZNPL,3820009761.0,40.0,,,,1600059932.0,09/07/2021,10/07/2021,,0.0,70010417,"PL CC 8827/000 940X640X37,0 NE",440.0,70005852,BL CC 8827/ORT 940X640X250 NE,74.434,CNM-SERRA PLACAS,CNMSERPL,6.769,,0.0
CNM - Transformaçã,ABER,ZNEP,3820009761.0,50.0,24/03/2021,"3DC - INTELLIGENT NATURE, LDA",DMEDEIROS,1600078079.0,20/08/2021,21/08/2021,27/08/2021,202135.0,70001545,"PL CC 8827/S21 940X640X35,0 01",170.0,70010386,"PL CC 8827/S21  940X640X35,0 NE",170.0,CNM-EMBALAGEM PLACAS,CNMEMBPL,0.944,PT,0.0
CNM - Transformaçã,ABER,ZNPL,3820009761.0,50.0,,,,1600078100.0,20/08/2021,21/08/2021,,0.0,70010386,"PL CC 8827/S21  940X640X35,0 NE",170.0,70010417,"PL CC 8827/000 940X640X37,0 NE",170.0,CNM-LAMINADORA/LIXADORA PLACAS,CNMLAMLX,1.7,,0.0
CNM - Transformaçã,ABER,ZNPL,3820009761.0,50.0,,,,1600078101.0,20/08/2021,21/08/2021,,0.0,70010417,"PL CC 8827/000 940X640X37,0 NE",170.0,70005852,BL CC 8827/ORT 940X640X250 NE,28.759,CNM-SERRA PLACAS,CNMSERPL,2.615,,0.0
CNM - Transformaçã,LIB,ZNPL,3820009761.0,10.0,,,,1600081710.0,11/06/2021,12/06/2021,,0.0,70010417,"PL CC 8827/000 940X640X37,0 NE",18.0,70005852,BL CC 8827/ORT 940X640X250 NE,3.046,CNM-SERRA PLACAS,CNMSERPL,0.277,,18.0
CRM - Transformaçã,LIB,ZRER,3820009756.0,10.0,24/03/2021,SKINVENTO S.R.L.,LRIBEIRO,1600060118.0,28/05/2021,29/05/2021,09/06/2021,202123.0,70001422,"PL CI 5017/PM2 2500X1220X6,0 00",100.0,70006337,"RL CI 5017/000 1220X6,0 NE",250.0,CRM-MEI,CRMRLMEI,4.167,IT,100.0
CRM - Transformaçã,LIB,ZRRL,3820009756.0,10.0,,,,1600060119.0,28/05/2021,29/05/2021,,0.0,70006337,"RL CI 5017/000 1220X6,0 NE",250.0,70000902,CL CI 5017 1245X990 NE,2.193,CRM-LAMINADORA ROLOS BORRACHA,CRMLAMRL,2.541,,250.0
CRM - Transformaçã,LIB,ZRER,3820009756.0,20.0,24/03/2021,SKINVENTO S.R.L.,LRIBEIRO,1600060120.0,02/06/2021,03/06/2021,09/06/2021,202124.0,70002404,"PL CI 5017/PM2 2500X1220X3,0 00",500.0,70008503,"RL CI 5017/000 1220X3,0 NE",1250.0,CRM-MEI,CRMRLMEI,6.944,IT,500.0
CRM - Transformaçã,LIB,ZRRL,3820009756.0,20.0,,,,1600060121.0,02/06/2021,03/06/2021,,0.0,70008503,"RL CI 5017/000 1220X3,0 NE",1250.0,70000902,CL CI 5017 1245X990 NE,5.35,CRM-LAMINADORA ROLOS BORRACHA,CRMLAMRL,5.697,,1270.0
CRM - Transformaçã,LIB,ZRPE,3820009756.0,30.0,24/03/2021,SKINVENTO S.R.L.,LRIBEIRO,1600060122.0,17/06/2021,17/06/2021,11/06/2021,202125.0,70001543,"PL CR CM01/PV1 915X915X10,0 00",100.0,70006704,"PL CR CM01/PV1 915X915X10,0 NE",100.0,CRM-EMBALAGEM BORRACHA,CRMEMBPL,0.444,IT,100.0
CRM - Transformaçã,LIB,ZRPL,3820009756.0,30.0,,,,1600060123.0,17/06/2021,18/06/2021,,0.0,70006704,"PL CR CM01/PV1 915X915X10,0 NE",100.0,70000791,"BL CR CM01/000 915X915X51,0 NE",25.0,CRM-LAMINADORA PLACAS BORRACHA,CRMLAMPL,2.009,,100.0
