,centro de trabalho,acabamento,semana,carga ocupada
2080,CRMGUILH,Total,76,348.37199999999973
2081,CRMGUILH,Total,77,348.37199999999973
2082,CRMGUILH,Total,78,348.37199999999973
2083,CRMGUILH,Total,79,348.37199999999973
2084,CRMGUILH,Total,80,348.37199999999973
2085,CRMGUILH,Total,81,348.37199999999973
2086,CRMGUILH,Total,82,348.37199999999973
2087,CRMGUILH,Total,83,348.37199999999973
2088,CRMGUILH,Total,84,348.37199999999973
2089,CRMGUILH,Total,85,348.37199999999973
2090,CRMGUILH,Total,86,348.37199999999973
2091,CRMGUILH,Total,87,348.37199999999973
2092,CRMGUILH,Total,88,348.37199999999973
2093,CRMGUILH,Total,89,348.37199999999973
2094,CRMGUILH,Total,90,348.37199999999973
2095,CRMGUILH,Total,91,348.37199999999973
2096,CRMGUILH,Total,92,348.37199999999973
2097,CRMGUILH,Total,93,348.37199999999973
2098,CRMGUILH,Total,94,348.37199999999973
2099,CRMGUILH,Total,95,348.37199999999973
2100,CRMGUILH,Total,96,348.37199999999973
2101,CRMGUILH,Total,97,348.37199999999973
2102,CRMGUILH,Total,98,348.37199999999973
2103,CRMGUILH,Total,99,348.37199999999973
2104,CRMGUILH,Total,100,348.37199999999973
2105,CRMGUILH,Total,101,348.37199999999973
2106,CRMGUILH,Total,102,348.37199999999973
2107,CRMGUILH,Total,103,348.37199999999973
2108,CRMGUILH,Total,104,0.0
2109,CRMEMBIN,Total,48,843.9000000000001
2110,CRMEMBIN,Total,49,787.0200000000001
2111,CRMEMBIN,Total,50,333.96000000000004
2112,CRMEMBIN,Total,51,834.1200000000001
2113,CRMEMBIN,Total,52,0.0
2114,CRMEMBIN,Total,53,263.1959999999999
2115,CRMEMBIN,Total,54,386.4000000000001
2116,CRMEMBIN,Total,55,150.01199999999994
2117,CRMEMBIN,Total,56,312.7950000000001
2118,CRMEMBIN,Total,57,644.94
2119,CRMEMBIN,Total,58,162.76499999999987
2120,CRMEMBIN,Total,59,0.0
2121,CRMEMBIN,Total,60,0.0
2122,CRMEMBIN,Total,61,0.0
2123,CRMEMBIN,Total,62,0.0
2124,CRMEMBIN,Total,63,0.0
2125,CRMEMBIN,Total,64,0.0
2126,CRMEMBIN,Total,65,0.0
2127,CRMEMBIN,Total,66,0.0
2128,CRMEMBIN,Total,67,0.0
2129,CRMEMBIN,Total,68,0.0
2130,CRMEMBIN,Total,69,0.0
2131,CRMEMBIN,Total,70,0.0
2132,CRMEMBIN,Total,71,0.0
2133,CRMEMBIN,Total,72,0.0
2134,CRMEMBIN,Total,73,0.0
2135,CRMEMBIN,Total,74,0.0
2136,CRMEMBIN,Total,75,0.0
2137,CRMEMBIN,Total,76,0.0
2138,CRMEMBIN,Total,77,0.0
2139,CRMEMBIN,Total,78,0.0
2140,CRMEMBIN,Total,79,0.0
2141,CRMEMBIN,Total,80,0.0
2142,CRMEMBIN,Total,81,0.0
2143,CRMEMBIN,Total,82,0.0
2144,CRMEMBIN,Total,83,0.0
2145,CRMEMBIN,Total,84,0.0
2146,CRMEMBIN,Total,85,0.0
2147,CRMEMBIN,Total,86,0.0
2148,CRMEMBIN,Total,87,0.0
2149,CRMEMBIN,Total,88,0.0
2150,CRMEMBIN,Total,89,0.0
2151,CRMEMBIN,Total,90,0.0
2152,CRMEMBIN,Total,91,0.0
2153,CRMEMBIN,Total,92,0.0
2154,CRMEMBIN,Total,93,0.0
2155,CRMEMBIN,Total,94,0.0
2156,CRMEMBIN,Total,95,0.0
2157,CRMEMBIN,Total,96,0.0
2158,CRMEMBIN,Total,97,0.0
2159,CRMEMBIN,Total,98,0.0
2160,CRMEMBIN,Total,99,0.0
2161,CRMEMBIN,Total,100,0.0
2162,CRMEMBIN,Total,101,0.0
2163,CRMEMBIN,Total,102,0.0
2164,CRMEMBIN,Total,103,0.0
2165,CRMEMBIN,Total,104,0.0
2166,CRMFCEPF,Total,48,516.2399999999998
2167,CRMFCEPF,Total,49,315.7199999999998
2168,CRMFCEPF,Total,50,735.4200000000001
2169,CRMFCEPF,Total,51,0.0
2170,CRMFCEPF,Total,52,0.0
2171,CRMFCEPF,Total,53,175.60800000000017
2172,CRMFCEPF,Total,54,0.0
2173,CRMFCEPF,Total,55,131.65200000000004
2174,CRMFCEPF,Total,56,0.0
2175,CRMFCEPF,Total,57,0.0
2176,CRMFCEPF,Total,58,0.0
2177,CRMFCEPF,Total,59,0.0
2178,CRMFCEPF,Total,60,0.0
2179,CRMFCEPF,Total,61,0.0
2180,CRMFCEPF,Total,62,0.0
2181,CRMFCEPF,Total,63,0.0
2182,CRMFCEPF,Total,64,0.0
2183,CRMFCEPF,Total,65,0.0
2184,CRMFCEPF,Total,66,0.0
2185,CRMFCEPF,Total,67,0.0
2186,CRMFCEPF,Total,68,0.0
2187,CRMFCEPF,Total,69,0.0
2188,CRMFCEPF,Total,70,0.0
2189,CRMFCEPF,Total,71,0.0
2190,CRMFCEPF,Total,72,0.0
2191,CRMFCEPF,Total,73,0.0
2192,CRMFCEPF,Total,74,0.0
2193,CRMFCEPF,Total,75,0.0
2194,CRMFCEPF,Total,76,0.0
2195,CRMFCEPF,Total,77,0.0
2196,CRMFCEPF,Total,78,0.0
2197,CRMFCEPF,Total,79,0.0
2198,CRMFCEPF,Total,80,0.0
2199,CRMFCEPF,Total,81,0.0
2200,CRMFCEPF,Total,82,0.0
2201,CRMFCEPF,Total,83,0.0
2202,CRMFCEPF,Total,84,0.0
2203,CRMFCEPF,Total,85,0.0
2204,CRMFCEPF,Total,86,0.0
2205,CRMFCEPF,Total,87,0.0
2206,CRMFCEPF,Total,88,0.0
2207,CRMFCEPF,Total,89,0.0
2208,CRMFCEPF,Total,90,0.0
2209,CRMFCEPF,Total,91,0.0
2210,CRMFCEPF,Total,92,0.0
2211,CRMFCEPF,Total,93,0.0
2212,CRMFCEPF,Total,94,0.0
2213,CRMFCEPF,Total,95,0.0
2214,CRMFCEPF,Total,96,0.0
2215,CRMFCEPF,Total,97,0.0
2216,CRMFCEPF,Total,98,0.0
2217,CRMFCEPF,Total,99,0.0
2218,CRMFCEPF,Total,100,0.0
2219,CRMFCEPF,Total,101,0.0
2220,CRMFCEPF,Total,102,0.0
2221,CRMFCEPF,Total,103,0.0
2222,CRMFCEPF,Total,104,0.0
2223,CRMMULTI,Total,48,0.0
2224,CRMMULTI,Total,49,0.0
2225,CRMMULTI,Total,50,0.0
2226,CRMMULTI,Total,51,0.0
2227,CRMMULTI,Total,52,0.0
2228,CRMMULTI,Total,53,0.0
2229,CRMMULTI,Total,54,0.0
2230,CRMMULTI,Total,55,0.0
2231,CRMMULTI,Total,56,0.0
2232,CRMMULTI,Total,57,0.0
2233,CRMMULTI,Total,58,0.0
2234,CRMMULTI,Total,59,0.0
2235,CRMMULTI,Total,60,0.0
2236,CRMMULTI,Total,61,0.0
2237,CRMMULTI,Total,62,0.0
2238,CRMMULTI,Total,63,0.0
2239,CRMMULTI,Total,64,0.0
2240,CRMMULTI,Total,65,0.0
2241,CRMMULTI,Total,66,0.0
2242,CRMMULTI,Total,67,0.0
2243,CRMMULTI,Total,68,0.0
2244,CRMMULTI,Total,69,0.0
2245,CRMMULTI,Total,70,0.0
2246,CRMMULTI,Total,71,0.0
2247,CRMMULTI,Total,72,0.0
2248,CRMMULTI,Total,73,0.0
2249,CRMMULTI,Total,74,0.0
2250,CRMMULTI,Total,75,0.0
2251,CRMMULTI,Total,76,0.0
2252,CRMMULTI,Total,77,0.0
2253,CRMMULTI,Total,78,0.0
2254,CRMMULTI,Total,79,0.0
2255,CRMMULTI,Total,80,0.0
2256,CRMMULTI,Total,81,0.0
2257,CRMMULTI,Total,82,0.0
2258,CRMMULTI,Total,83,0.0
2259,CRMMULTI,Total,84,0.0
2260,CRMMULTI,Total,85,0.0
2261,CRMMULTI,Total,86,0.0
2262,CRMMULTI,Total,87,0.0
2263,CRMMULTI,Total,88,0.0
2264,CRMMULTI,Total,89,0.0
2265,CRMMULTI,Total,90,0.0
2266,CRMMULTI,Total,91,0.0
2267,CRMMULTI,Total,92,0.0
2268,CRMMULTI,Total,93,0.0
2269,CRMMULTI,Total,94,0.0
2270,CRMMULTI,Total,95,0.0
2271,CRMMULTI,Total,96,0.0
2272,CRMMULTI,Total,97,0.0
2273,CRMMULTI,Total,98,0.0
2274,CRMMULTI,Total,99,0.0
2275,CRMMULTI,Total,100,0.0
2276,CRMMULTI,Total,101,0.0
2277,CRMMULTI,Total,102,0.0
2278,CRMMULTI,Total,103,0.0
2279,CRMMULTI,Total,104,0.0
2280,CRMPRVUL,Total,48,3780.0
2281,CRMPRVUL,Total,49,3780.0
2282,CRMPRVUL,Total,50,4725.0
2283,CRMPRVUL,Total,51,2835.0
2284,CRMPRVUL,Total,52,0.0
2285,CRMPRVUL,Total,53,3780.0
2286,CRMPRVUL,Total,54,4725.0
2287,CRMPRVUL,Total,55,2835.0
2288,CRMPRVUL,Total,56,328.9410000000007
2289,CRMPRVUL,Total,57,703.9259999999999
2290,CRMPRVUL,Total,58,78.92100000000028
2291,CRMPRVUL,Total,59,78.92100000000028
2292,CRMPRVUL,Total,60,78.92100000000028
2293,CRMPRVUL,Total,61,78.92099999999982
2294,CRMPRVUL,Total,62,78.92100000000028
2295,CRMPRVUL,Total,63,328.9410000000007
2296,CRMPRVUL,Total,64,78.92100000000028
2297,CRMPRVUL,Total,65,78.92100000000028
2298,CRMPRVUL,Total,66,78.92100000000028
2299,CRMPRVUL,Total,67,78.92099999999982
2300,CRMPRVUL,Total,68,78.92099999999982
2301,CRMPRVUL,Total,69,78.92100000000028
2302,CRMPRVUL,Total,70,78.92100000000028
2303,CRMPRVUL,Total,71,78.92100000000028
2304,CRMPRVUL,Total,72,78.92100000000028
2305,CRMPRVUL,Total,73,78.92100000000028
2306,CRMPRVUL,Total,74,78.92100000000028
2307,CRMPRVUL,Total,75,78.92100000000028
2308,CRMPRVUL,Total,76,78.92100000000028
2309,CRMPRVUL,Total,77,78.92100000000028
2310,CRMPRVUL,Total,78,78.92100000000028
2311,CRMPRVUL,Total,79,78.92100000000028
2312,CRMPRVUL,Total,80,78.92100000000028
2313,CRMPRVUL,Total,81,78.92100000000028
2314,CRMPRVUL,Total,82,78.92100000000028
2315,CRMPRVUL,Total,83,78.92100000000028
2316,CRMPRVUL,Total,84,78.92099999999982
2317,CRMPRVUL,Total,85,78.92099999999982
2318,CRMPRVUL,Total,86,78.92099999999982
2319,CRMPRVUL,Total,87,78.92100000000028
2320,CRMPRVUL,Total,88,78.92100000000028
2321,CRMPRVUL,Total,89,78.92100000000028
2322,CRMPRVUL,Total,90,78.92100000000028
2323,CRMPRVUL,Total,91,78.92100000000028
2324,CRMPRVUL,Total,92,78.92099999999982
2325,CRMPRVUL,Total,93,78.92100000000028
2326,CRMPRVUL,Total,94,78.92100000000028
2327,CRMPRVUL,Total,95,78.92100000000028
2328,CRMPRVUL,Total,96,78.92099999999982
2329,CRMPRVUL,Total,97,78.92100000000028
2330,CRMPRVUL,Total,98,78.92100000000028
2331,CRMPRVUL,Total,99,78.92100000000028
2332,CRMPRVUL,Total,100,78.92099999999982
2333,CRMPRVUL,Total,101,78.92099999999982
2334,CRMPRVUL,Total,102,78.92100000000028
2335,CRMPRVUL,Total,103,78.92099999999982
2336,CRMPRVUL,Total,104,0.0
2337,CRMAGLBL,Total,48,3023.9999999999995
2338,CRMAGLBL,Total,49,3023.9999999999995
2339,CRMAGLBL,Total,50,3780.0
2340,CRMAGLBL,Total,51,1175.883961063685
2341,CRMAGLBL,Total,52,0.0
2342,CRMAGLBL,Total,53,76.89094736842117
2343,CRMAGLBL,Total,54,76.89094736842117
2344,CRMAGLBL,Total,55,76.89094736842117
2345,CRMAGLBL,Total,56,76.89094736842117
2346,CRMAGLBL,Total,57,76.89094736842117
2347,CRMAGLBL,Total,58,76.89094736842117
2348,CRMAGLBL,Total,59,77.79094736842126
2349,CRMAGLBL,Total,60,76.89094736842117
2350,CRMAGLBL,Total,61,76.89094736842117
2351,CRMAGLBL,Total,62,76.89094736842117
2352,CRMAGLBL,Total,63,76.89094736842117
2353,CRMAGLBL,Total,64,76.89094736842117
2354,CRMAGLBL,Total,65,76.89094736842117
2355,CRMAGLBL,Total,66,76.89094736842117
2356,CRMAGLBL,Total,67,76.89094736842117
2357,CRMAGLBL,Total,68,76.89094736842117
2358,CRMAGLBL,Total,69,76.89094736842117
2359,CRMAGLBL,Total,70,76.89094736842117
2360,CRMAGLBL,Total,71,76.89094736842117
2361,CRMAGLBL,Total,72,76.89094736842117
2362,CRMAGLBL,Total,73,76.89094736842117
2363,CRMAGLBL,Total,74,76.89094736842117
2364,CRMAGLBL,Total,75,76.89094736842117
2365,CRMAGLBL,Total,76,76.89094736842117
2366,CRMAGLBL,Total,77,76.89094736842117
2367,CRMAGLBL,Total,78,76.89094736842117
2368,CRMAGLBL,Total,79,76.89094736842117
2369,CRMAGLBL,Total,80,76.89094736842117
2370,CRMAGLBL,Total,81,76.89094736842117
2371,CRMAGLBL,Total,82,76.89094736842117
2372,CRMAGLBL,Total,83,76.89094736842117
2373,CRMAGLBL,Total,84,76.89094736842117
2374,CRMAGLBL,Total,85,76.89094736842117
2375,CRMAGLBL,Total,86,76.89094736842117
2376,CRMAGLBL,Total,87,76.89094736842117
2377,CRMAGLBL,Total,88,76.89094736842117
2378,CRMAGLBL,Total,89,76.89094736842117
2379,CRMAGLBL,Total,90,76.89094736842117
2380,CRMAGLBL,Total,91,76.89094736842117
2381,CRMAGLBL,Total,92,76.89094736842117
2382,CRMAGLBL,Total,93,76.89094736842117
2383,CRMAGLBL,Total,94,76.89094736842117
2384,CRMAGLBL,Total,95,76.89094736842117
2385,CRMAGLBL,Total,96,76.89094736842117
2386,CRMAGLBL,Total,97,76.89094736842117
2387,CRMAGLBL,Total,98,76.89094736842117
2388,CRMAGLBL,Total,99,76.89094736842117
2389,CRMAGLBL,Total,100,76.89094736842117
2390,CRMAGLBL,Total,101,76.89094736842117
2391,CRMAGLBL,Total,102,76.89094736842117
2392,CRMAGLBL,Total,103,76.89094736842117
2393,CRMAGLBL,Total,104,0.0
2394,CRMAGCAL,Total,48,716.8996960486324
2395,CRMAGCAL,Total,49,471.3806760615273
2396,CRMAGCAL,Total,50,56.0
2397,CRMAGCAL,Total,51,0.0
2398,CRMAGCAL,Total,52,0.0
2399,CRMAGCAL,Total,53,0.0
2400,CRMAGCAL,Total,54,0.0
2401,CRMAGCAL,Total,55,0.0
2402,CRMAGCAL,Total,56,0.0
2403,CRMAGCAL,Total,57,0.0
2404,CRMAGCAL,Total,58,0.0
2405,CRMAGCAL,Total,59,0.0
2406,CRMAGCAL,Total,60,0.0
2407,CRMAGCAL,Total,61,0.0
2408,CRMAGCAL,Total,62,0.0
2409,CRMAGCAL,Total,63,0.0
2410,CRMAGCAL,Total,64,0.0
2411,CRMAGCAL,Total,65,0.0
2412,CRMAGCAL,Total,66,0.0
2413,CRMAGCAL,Total,67,0.0
2414,CRMAGCAL,Total,68,0.0
2415,CRMAGCAL,Total,69,0.0
2416,CRMAGCAL,Total,70,0.0
2417,CRMAGCAL,Total,71,0.0
2418,CRMAGCAL,Total,72,0.0
2419,CRMAGCAL,Total,73,0.0
2420,CRMAGCAL,Total,74,0.0
2421,CRMAGCAL,Total,75,0.0
2422,CRMAGCAL,Total,76,0.0
2423,CRMAGCAL,Total,77,0.0
2424,CRMAGCAL,Total,78,0.0
2425,CRMAGCAL,Total,79,0.0
2426,CRMAGCAL,Total,80,0.0
2427,CRMAGCAL,Total,81,0.0
2428,CRMAGCAL,Total,82,0.0
2429,CRMAGCAL,Total,83,0.0
2430,CRMAGCAL,Total,84,0.0
2431,CRMAGCAL,Total,85,0.0
2432,CRMAGCAL,Total,86,0.0
2433,CRMAGCAL,Total,87,0.0
2434,CRMAGCAL,Total,88,0.0
2435,CRMAGCAL,Total,89,0.0
2436,CRMAGCAL,Total,90,0.0
2437,CRMAGCAL,Total,91,0.0
2438,CRMAGCAL,Total,92,0.0
2439,CRMAGCAL,Total,93,0.0
2440,CRMAGCAL,Total,94,0.0
2441,CRMAGCAL,Total,95,0.0
2442,CRMAGCAL,Total,96,0.0
2443,CRMAGCAL,Total,97,0.0
2444,CRMAGCAL,Total,98,0.0
2445,CRMAGCAL,Total,99,0.0
2446,CRMAGCAL,Total,100,0.0
2447,CRMAGCAL,Total,101,0.0
2448,CRMAGCAL,Total,102,0.0
2449,CRMAGCAL,Total,103,0.0
2450,CRMAGCAL,Total,104,0.0
2451,CRMAGPLY,Total,48,369.23076923076917
2452,CRMAGPLY,Total,49,230.76923076923072
2453,CRMAGPLY,Total,50,0.0
2454,CRMAGPLY,Total,51,115.38461538461536
2455,CRMAGPLY,Total,52,0.0
2456,CRMAGPLY,Total,53,0.0
2457,CRMAGPLY,Total,54,0.0
2458,CRMAGPLY,Total,55,0.0
2459,CRMAGPLY,Total,56,0.0
2460,CRMAGPLY,Total,57,0.0
2461,CRMAGPLY,Total,58,0.0
2462,CRMAGPLY,Total,59,0.0
2463,CRMAGPLY,Total,60,0.0
2464,CRMAGPLY,Total,61,0.0
2465,CRMAGPLY,Total,62,0.0
2466,CRMAGPLY,Total,63,0.0
2467,CRMAGPLY,Total,64,0.0
2468,CRMAGPLY,Total,65,0.0
2469,CRMAGPLY,Total,66,0.0
2470,CRMAGPLY,Total,67,0.0
2471,CRMAGPLY,Total,68,0.0
2472,CRMAGPLY,Total,69,0.0
2473,CRMAGPLY,Total,70,0.0
2474,CRMAGPLY,Total,71,0.0
2475,CRMAGPLY,Total,72,0.0
2476,CRMAGPLY,Total,73,0.0
2477,CRMAGPLY,Total,74,0.0
2478,CRMAGPLY,Total,75,0.0
2479,CRMAGPLY,Total,76,0.0
2480,CRMAGPLY,Total,77,0.0
2481,CRMAGPLY,Total,78,0.0
2482,CRMAGPLY,Total,79,0.0
2483,CRMAGPLY,Total,80,0.0
2484,CRMAGPLY,Total,81,0.0
2485,CRMAGPLY,Total,82,0.0
2486,CRMAGPLY,Total,83,0.0
2487,CRMAGPLY,Total,84,0.0
2488,CRMAGPLY,Total,85,0.0
2489,CRMAGPLY,Total,86,0.0
2490,CRMAGPLY,Total,87,0.0
2491,CRMAGPLY,Total,88,0.0
2492,CRMAGPLY,Total,89,0.0
2493,CRMAGPLY,Total,90,0.0
2494,CRMAGPLY,Total,91,0.0
2495,CRMAGPLY,Total,92,0.0
2496,CRMAGPLY,Total,93,0.0
2497,CRMAGPLY,Total,94,0.0
2498,CRMAGPLY,Total,95,0.0
2499,CRMAGPLY,Total,96,0.0
2500,CRMAGPLY,Total,97,0.0
2501,CRMAGPLY,Total,98,0.0
2502,CRMAGPLY,Total,99,0.0
2503,CRMAGPLY,Total,100,0.0
2504,CRMAGPLY,Total,101,0.0
2505,CRMAGPLY,Total,102,0.0
2506,CRMAGPLY,Total,103,0.0
2507,CRMAGPLY,Total,104,0.0
2508,CRMAGLDS,Total,48,450.0
2509,CRMAGLDS,Total,49,637.5
2510,CRMAGLDS,Total,50,150.0
2511,CRMAGLDS,Total,51,0.0
2512,CRMAGLDS,Total,52,0.0
2513,CRMAGLDS,Total,53,0.0
2514,CRMAGLDS,Total,54,0.0
2515,CRMAGLDS,Total,55,0.0
2516,CRMAGLDS,Total,56,0.0
2517,CRMAGLDS,Total,57,0.0
2518,CRMAGLDS,Total,58,0.0
2519,CRMAGLDS,Total,59,0.0
2520,CRMAGLDS,Total,60,0.0
2521,CRMAGLDS,Total,61,0.0
2522,CRMAGLDS,Total,62,0.0
2523,CRMAGLDS,Total,63,0.0
2524,CRMAGLDS,Total,64,0.0
2525,CRMAGLDS,Total,65,0.0
2526,CRMAGLDS,Total,66,0.0
2527,CRMAGLDS,Total,67,0.0
2528,CRMAGLDS,Total,68,0.0
2529,CRMAGLDS,Total,69,0.0
2530,CRMAGLDS,Total,70,0.0
2531,CRMAGLDS,Total,71,0.0
2532,CRMAGLDS,Total,72,0.0
2533,CRMAGLDS,Total,73,0.0
2534,CRMAGLDS,Total,74,0.0
2535,CRMAGLDS,Total,75,0.0
2536,CRMAGLDS,Total,76,0.0
2537,CRMAGLDS,Total,77,0.0
2538,CRMAGLDS,Total,78,0.0
2539,CRMAGLDS,Total,79,0.0
2540,CRMAGLDS,Total,80,0.0
2541,CRMAGLDS,Total,81,0.0
2542,CRMAGLDS,Total,82,0.0
2543,CRMAGLDS,Total,83,0.0
2544,CRMAGLDS,Total,84,0.0
2545,CRMAGLDS,Total,85,0.0
2546,CRMAGLDS,Total,86,0.0
2547,CRMAGLDS,Total,87,0.0
2548,CRMAGLDS,Total,88,0.0
2549,CRMAGLDS,Total,89,0.0
2550,CRMAGLDS,Total,90,0.0
2551,CRMAGLDS,Total,91,0.0
2552,CRMAGLDS,Total,92,0.0
2553,CRMAGLDS,Total,93,0.0
2554,CRMAGLDS,Total,94,0.0
2555,CRMAGLDS,Total,95,0.0
2556,CRMAGLDS,Total,96,0.0
2557,CRMAGLDS,Total,97,0.0
2558,CRMAGLDS,Total,98,0.0
2559,CRMAGLDS,Total,99,0.0
2560,CRMAGLDS,Total,100,0.0
2561,CRMAGLDS,Total,101,0.0
2562,CRMAGLDS,Total,102,0.0
2563,CRMAGLDS,Total,103,0.0
2564,CRMAGLDS,Total,104,0.0
2565,CRMAGLEC,Total,48,615.2721120000006
2566,CRMAGLEC,Total,49,0.0
2567,CRMAGLEC,Total,50,0.0
2568,CRMAGLEC,Total,51,0.0
2569,CRMAGLEC,Total,52,0.0
2570,CRMAGLEC,Total,53,0.0
2571,CRMAGLEC,Total,54,0.0
2572,CRMAGLEC,Total,55,0.0
2573,CRMAGLEC,Total,56,0.0
2574,CRMAGLEC,Total,57,0.0
2575,CRMAGLEC,Total,58,0.0
2576,CRMAGLEC,Total,59,0.0
2577,CRMAGLEC,Total,60,0.0
2578,CRMAGLEC,Total,61,0.0
2579,CRMAGLEC,Total,62,0.0
2580,CRMAGLEC,Total,63,0.0
2581,CRMAGLEC,Total,64,0.0
2582,CRMAGLEC,Total,65,0.0
2583,CRMAGLEC,Total,66,0.0
2584,CRMAGLEC,Total,67,0.0
2585,CRMAGLEC,Total,68,0.0
2586,CRMAGLEC,Total,69,0.0
2587,CRMAGLEC,Total,70,0.0
2588,CRMAGLEC,Total,71,0.0
2589,CRMAGLEC,Total,72,0.0
2590,CRMAGLEC,Total,73,0.0
2591,CRMAGLEC,Total,74,0.0
2592,CRMAGLEC,Total,75,0.0
2593,CRMAGLEC,Total,76,0.0
2594,CRMAGLEC,Total,77,0.0
2595,CRMAGLEC,Total,78,0.0
2596,CRMAGLEC,Total,79,0.0
2597,CRMAGLEC,Total,80,0.0
2598,CRMAGLEC,Total,81,0.0
2599,CRMAGLEC,Total,82,0.0
2600,CRMAGLEC,Total,83,0.0
2601,CRMAGLEC,Total,84,0.0
2602,CRMAGLEC,Total,85,0.0
2603,CRMAGLEC,Total,86,0.0
2604,CRMAGLEC,Total,87,0.0
2605,CRMAGLEC,Total,88,0.0
2606,CRMAGLEC,Total,89,0.0
2607,CRMAGLEC,Total,90,0.0
2608,CRMAGLEC,Total,91,0.0
2609,CRMAGLEC,Total,92,0.0
2610,CRMAGLEC,Total,93,0.0
2611,CRMAGLEC,Total,94,0.0
2612,CRMAGLEC,Total,95,0.0
2613,CRMAGLEC,Total,96,0.0
2614,CRMAGLEC,Total,97,0.0
2615,CRMAGLEC,Total,98,0.0
2616,CRMAGLEC,Total,99,0.0
2617,CRMAGLEC,Total,100,0.0
2618,CRMAGLEC,Total,101,0.0
2619,CRMAGLEC,Total,102,0.0
2620,CRMAGLEC,Total,103,0.0
2621,CRMAGLEC,Total,104,0.0
2622,CRMMISL1,Total,48,0.0
2623,CRMMISL1,Total,49,0.0
2624,CRMMISL1,Total,50,0.0
2625,CRMMISL1,Total,51,0.0
2626,CRMMISL1,Total,52,0.0
2627,CRMMISL1,Total,53,0.0
2628,CRMMISL1,Total,54,0.0
2629,CRMMISL1,Total,55,0.0
2630,CRMMISL1,Total,56,0.0
2631,CRMMISL1,Total,57,0.0
2632,CRMMISL1,Total,58,0.0
2633,CRMMISL1,Total,59,0.0
2634,CRMMISL1,Total,60,0.0
2635,CRMMISL1,Total,61,0.0
2636,CRMMISL1,Total,62,0.0
2637,CRMMISL1,Total,63,0.0
2638,CRMMISL1,Total,64,0.0
2639,CRMMISL1,Total,65,0.0
2640,CRMMISL1,Total,66,0.0
2641,CRMMISL1,Total,67,0.0
2642,CRMMISL1,Total,68,0.0
2643,CRMMISL1,Total,69,0.0
2644,CRMMISL1,Total,70,0.0
2645,CRMMISL1,Total,71,0.0
2646,CRMMISL1,Total,72,0.0
2647,CRMMISL1,Total,73,0.0
2648,CRMMISL1,Total,74,0.0
2649,CRMMISL1,Total,75,0.0
2650,CRMMISL1,Total,76,0.0
2651,CRMMISL1,Total,77,0.0
2652,CRMMISL1,Total,78,0.0
2653,CRMMISL1,Total,79,0.0
2654,CRMMISL1,Total,80,0.0
2655,CRMMISL1,Total,81,0.0
2656,CRMMISL1,Total,82,0.0
2657,CRMMISL1,Total,83,0.0
2658,CRMMISL1,Total,84,0.0
2659,CRMMISL1,Total,85,0.0
2660,CRMMISL1,Total,86,0.0
2661,CRMMISL1,Total,87,0.0
2662,CRMMISL1,Total,88,0.0
2663,CRMMISL1,Total,89,0.0
2664,CRMMISL1,Total,90,0.0
2665,CRMMISL1,Total,91,0.0
2666,CRMMISL1,Total,92,0.0
2667,CRMMISL1,Total,93,0.0
2668,CRMMISL1,Total,94,0.0
2669,CRMMISL1,Total,95,0.0
2670,CRMMISL1,Total,96,0.0
2671,CRMMISL1,Total,97,0.0
2672,CRMMISL1,Total,98,0.0
2673,CRMMISL1,Total,99,0.0
2674,CRMMISL1,Total,100,0.0
2675,CRMMISL1,Total,101,0.0
2676,CRMMISL1,Total,102,0.0
2677,CRMMISL1,Total,103,0.0
2678,CRMMISL1,Total,104,0.0
2679,CRMMISL2,Total,48,823.4483307692308
2680,CRMMISL2,Total,49,0.0
2681,CRMMISL2,Total,50,480.0
2682,CRMMISL2,Total,51,0.0
2683,CRMMISL2,Total,52,0.0
2684,CRMMISL2,Total,53,0.0
2685,CRMMISL2,Total,54,0.0
2686,CRMMISL2,Total,55,0.0
2687,CRMMISL2,Total,56,0.0
2688,CRMMISL2,Total,57,0.0
2689,CRMMISL2,Total,58,0.0
2690,CRMMISL2,Total,59,0.0
2691,CRMMISL2,Total,60,0.0
2692,CRMMISL2,Total,61,0.0
2693,CRMMISL2,Total,62,0.0
2694,CRMMISL2,Total,63,0.0
2695,CRMMISL2,Total,64,0.0
2696,CRMMISL2,Total,65,0.0
2697,CRMMISL2,Total,66,0.0
2698,CRMMISL2,Total,67,0.0
2699,CRMMISL2,Total,68,0.0
2700,CRMMISL2,Total,69,0.0
2701,CRMMISL2,Total,70,0.0
2702,CRMMISL2,Total,71,0.0
2703,CRMMISL2,Total,72,0.0
2704,CRMMISL2,Total,73,0.0
2705,CRMMISL2,Total,74,0.0
2706,CRMMISL2,Total,75,0.0
2707,CRMMISL2,Total,76,0.0
2708,CRMMISL2,Total,77,0.0
2709,CRMMISL2,Total,78,0.0
2710,CRMMISL2,Total,79,0.0
2711,CRMMISL2,Total,80,0.0
2712,CRMMISL2,Total,81,0.0
2713,CRMMISL2,Total,82,0.0
2714,CRMMISL2,Total,83,0.0
2715,CRMMISL2,Total,84,0.0
2716,CRMMISL2,Total,85,0.0
2717,CRMMISL2,Total,86,0.0
2718,CRMMISL2,Total,87,0.0
2719,CRMMISL2,Total,88,0.0
2720,CRMMISL2,Total,89,0.0
2721,CRMMISL2,Total,90,0.0
2722,CRMMISL2,Total,91,0.0
2723,CRMMISL2,Total,92,0.0
2724,CRMMISL2,Total,93,0.0
