,Centro de Trabalho,Acabamento,semana,capacidade
0,CNMLAMRL,Total,48,16632.0
1,CNMLAMRL,Total,49,16632.0
2,CNMLAMRL,Total,50,13305.6
3,CNMLAMRL,Total,51,13305.6
4,CNMLAMRL,Total,52,16632.0
5,CNMLAMRL,Total,53,16632.0
6,CNMLAMRL,Total,54,6652.8
7,CNMLAMRL,Total,55,13305.6
8,CNMLAMRL,Total,56,16632.0
9,CNMLAMRL,Total,57,16632.0
10,CNMLAMRL,Total,58,16632.0
11,CNMLAMRL,Total,59,16632.0
12,CNMLAMRL,Total,60,16632.0
13,CNMLAMRL,Total,61,16632.0
14,CNMLAMRL,Total,62,16632.0
15,CNMLAMRL,Total,63,9979.2
16,CNMLAMRL,Total,64,16632.0
17,CNMLAMRL,Total,65,16632.0
18,CNMLAMRL,Total,66,16632.0
19,CNMLAMRL,Total,67,16632.0
20,CNMLAMRL,Total,68,16632.0
21,CNMLAMRL,Total,69,13305.6
22,CNMLAMRL,Total,70,16632.0
23,CNMLAMRL,Total,71,13305.6
24,CNMLAMRL,Total,72,16632.0
25,CNMLAMRL,Total,73,16632.0
26,CNMLAMRL,Total,74,16632.0
27,CNMLAMRL,Total,75,16632.0
28,CNMLAMRL,Total,76,16632.0
29,CNMLAMRL,Total,77,13305.6
30,CNMLAMRL,Total,78,9979.2
31,CNMLAMRL,Total,79,16632.0
32,CNMLAMRL,Total,80,16632.0
33,CNMLAMRL,Total,81,16632.0
34,CNMLAMRL,Total,82,16632.0
35,CNMLAMRL,Total,83,16632.0
36,CNMLAMRL,Total,84,16632.0
37,CNMLAMRL,Total,85,16632.0
38,CNMLAMRL,Total,86,16632.0
39,CNMLAMRL,Total,87,0.0
40,CNMLAMRL,Total,88,0.0
41,CNMLAMRL,Total,89,16632.0
42,CNMLAMRL,Total,90,16632.0
43,CNMLAMRL,Total,91,16632.0
44,CNMLAMRL,Total,92,16632.0
45,CNMLAMRL,Total,93,16632.0
46,CNMLAMRL,Total,94,13305.6
47,CNMLAMRL,Total,95,16632.0
48,CNMLAMRL,Total,96,16632.0
49,CNMLAMRL,Total,97,16632.0
50,CNMLAMRL,Total,98,13305.6
51,CNMLAMRL,Total,99,16632.0
52,CNMLAMRL,Total,100,16632.0
53,CNMLAMRL,Total,101,16632.0
54,CNMLAMRL,Total,102,13305.6
55,CNMLAMRL,Total,103,13305.6
56,CNMLAMRL,Total,104,16632.0
57,CNMLAMRL,Total,105,16632.0
58,CNMLAMRL,Total,106,6652.8
59,CNMVSMRL,Total,48,4032.0
60,CNMVSMRL,Total,49,4032.0
61,CNMVSMRL,Total,50,3225.5999999999995
62,CNMVSMRL,Total,51,3225.5999999999995
63,CNMVSMRL,Total,52,4032.0
64,CNMVSMRL,Total,53,4032.0
65,CNMVSMRL,Total,54,1612.7999999999997
66,CNMVSMRL,Total,55,3225.5999999999995
67,CNMVSMRL,Total,56,4032.0
68,CNMVSMRL,Total,57,4032.0
69,CNMVSMRL,Total,58,4032.0
70,CNMVSMRL,Total,59,4032.0
71,CNMVSMRL,Total,60,4032.0
72,CNMVSMRL,Total,61,4032.0
73,CNMVSMRL,Total,62,4032.0
74,CNMVSMRL,Total,63,2419.2
75,CNMVSMRL,Total,64,4032.0
76,CNMVSMRL,Total,65,4032.0
77,CNMVSMRL,Total,66,4032.0
78,CNMVSMRL,Total,67,4032.0
79,CNMVSMRL,Total,68,4032.0
80,CNMVSMRL,Total,69,3225.5999999999995
81,CNMVSMRL,Total,70,4032.0
82,CNMVSMRL,Total,71,3225.5999999999995
83,CNMVSMRL,Total,72,4032.0
84,CNMVSMRL,Total,73,4032.0
85,CNMVSMRL,Total,74,4032.0
86,CNMVSMRL,Total,75,4032.0
87,CNMVSMRL,Total,76,4032.0
88,CNMVSMRL,Total,77,3225.5999999999995
89,CNMVSMRL,Total,78,2419.2
90,CNMVSMRL,Total,79,4032.0
91,CNMVSMRL,Total,80,4032.0
92,CNMVSMRL,Total,81,4032.0
93,CNMVSMRL,Total,82,4032.0
94,CNMVSMRL,Total,83,4032.0
95,CNMVSMRL,Total,84,4032.0
96,CNMVSMRL,Total,85,4032.0
97,CNMVSMRL,Total,86,4032.0
98,CNMVSMRL,Total,87,0.0
99,CNMVSMRL,Total,88,0.0
100,CNMVSMRL,Total,89,4032.0
101,CNMVSMRL,Total,90,4032.0
102,CNMVSMRL,Total,91,4032.0
103,CNMVSMRL,Total,92,4032.0
104,CNMVSMRL,Total,93,4032.0
105,CNMVSMRL,Total,94,3225.5999999999995
106,CNMVSMRL,Total,95,4032.0
107,CNMVSMRL,Total,96,4032.0
108,CNMVSMRL,Total,97,4032.0
109,CNMVSMRL,Total,98,3225.5999999999995
110,CNMVSMRL,Total,99,4032.0
111,CNMVSMRL,Total,100,4032.0
112,CNMVSMRL,Total,101,4032.0
113,CNMVSMRL,Total,102,3225.5999999999995
114,CNMVSMRL,Total,103,3225.5999999999995
115,CNMVSMRL,Total,104,4032.0
116,CNMVSMRL,Total,105,4032.0
117,CNMVSMRL,Total,106,1612.7999999999997
118,CNMVSMEB,Total,48,4032.0
119,CNMVSMEB,Total,49,4032.0
120,CNMVSMEB,Total,50,3225.5999999999995
121,CNMVSMEB,Total,51,3225.5999999999995
122,CNMVSMEB,Total,52,4032.0
123,CNMVSMEB,Total,53,4032.0
124,CNMVSMEB,Total,54,1612.7999999999997
125,CNMVSMEB,Total,55,3225.5999999999995
126,CNMVSMEB,Total,56,4032.0
127,CNMVSMEB,Total,57,4032.0
128,CNMVSMEB,Total,58,4032.0
129,CNMVSMEB,Total,59,4032.0
130,CNMVSMEB,Total,60,4032.0
131,CNMVSMEB,Total,61,4032.0
132,CNMVSMEB,Total,62,4032.0
133,CNMVSMEB,Total,63,2419.2
134,CNMVSMEB,Total,64,4032.0
135,CNMVSMEB,Total,65,4032.0
136,CNMVSMEB,Total,66,4032.0
137,CNMVSMEB,Total,67,4032.0
138,CNMVSMEB,Total,68,4032.0
139,CNMVSMEB,Total,69,3225.5999999999995
140,CNMVSMEB,Total,70,4032.0
141,CNMVSMEB,Total,71,3225.5999999999995
142,CNMVSMEB,Total,72,4032.0
143,CNMVSMEB,Total,73,4032.0
144,CNMVSMEB,Total,74,4032.0
145,CNMVSMEB,Total,75,4032.0
146,CNMVSMEB,Total,76,4032.0
147,CNMVSMEB,Total,77,3225.5999999999995
148,CNMVSMEB,Total,78,2419.2
149,CNMVSMEB,Total,79,4032.0
150,CNMVSMEB,Total,80,4032.0
151,CNMVSMEB,Total,81,4032.0
152,CNMVSMEB,Total,82,4032.0
153,CNMVSMEB,Total,83,4032.0
154,CNMVSMEB,Total,84,4032.0
155,CNMVSMEB,Total,85,4032.0
156,CNMVSMEB,Total,86,4032.0
157,CNMVSMEB,Total,87,0.0
158,CNMVSMEB,Total,88,0.0
159,CNMVSMEB,Total,89,4032.0
160,CNMVSMEB,Total,90,4032.0
161,CNMVSMEB,Total,91,4032.0
162,CNMVSMEB,Total,92,4032.0
163,CNMVSMEB,Total,93,4032.0
164,CNMVSMEB,Total,94,3225.5999999999995
165,CNMVSMEB,Total,95,4032.0
166,CNMVSMEB,Total,96,4032.0
167,CNMVSMEB,Total,97,4032.0
168,CNMVSMEB,Total,98,3225.5999999999995
169,CNMVSMEB,Total,99,4032.0
170,CNMVSMEB,Total,100,4032.0
171,CNMVSMEB,Total,101,4032.0
172,CNMVSMEB,Total,102,3225.5999999999995
173,CNMVSMEB,Total,103,3225.5999999999995
174,CNMVSMEB,Total,104,4032.0
175,CNMVSMEB,Total,105,4032.0
176,CNMVSMEB,Total,106,1612.7999999999997
177,CNMLAMMM,Total,48,6300.0
178,CNMLAMMM,Total,49,6300.0
179,CNMLAMMM,Total,50,5040.0
180,CNMLAMMM,Total,51,5040.0
181,CNMLAMMM,Total,52,6300.0
182,CNMLAMMM,Total,53,6300.0
183,CNMLAMMM,Total,54,2520.0
184,CNMLAMMM,Total,55,3360.0
185,CNMLAMMM,Total,56,4200.0
186,CNMLAMMM,Total,57,4200.0
187,CNMLAMMM,Total,58,4200.0
188,CNMLAMMM,Total,59,4200.0
189,CNMLAMMM,Total,60,4200.0
190,CNMLAMMM,Total,61,4200.0
191,CNMLAMMM,Total,62,4200.0
192,CNMLAMMM,Total,63,2520.0
193,CNMLAMMM,Total,64,4200.0
194,CNMLAMMM,Total,65,4200.0
195,CNMLAMMM,Total,66,4200.0
196,CNMLAMMM,Total,67,4200.0
197,CNMLAMMM,Total,68,4200.0
198,CNMLAMMM,Total,69,3360.0
199,CNMLAMMM,Total,70,4200.0
200,CNMLAMMM,Total,71,3360.0
201,CNMLAMMM,Total,72,4200.0
202,CNMLAMMM,Total,73,4200.0
203,CNMLAMMM,Total,74,4200.0
204,CNMLAMMM,Total,75,4200.0
205,CNMLAMMM,Total,76,4200.0
206,CNMLAMMM,Total,77,3360.0
207,CNMLAMMM,Total,78,2520.0
208,CNMLAMMM,Total,79,4200.0
209,CNMLAMMM,Total,80,4200.0
210,CNMLAMMM,Total,81,4200.0
211,CNMLAMMM,Total,82,4200.0
212,CNMLAMMM,Total,83,4200.0
213,CNMLAMMM,Total,84,4200.0
214,CNMLAMMM,Total,85,4200.0
215,CNMLAMMM,Total,86,4200.0
216,CNMLAMMM,Total,87,0.0
217,CNMLAMMM,Total,88,0.0
218,CNMLAMMM,Total,89,4200.0
219,CNMLAMMM,Total,90,4200.0
220,CNMLAMMM,Total,91,4200.0
221,CNMLAMMM,Total,92,4200.0
222,CNMLAMMM,Total,93,4200.0
223,CNMLAMMM,Total,94,3360.0
224,CNMLAMMM,Total,95,4200.0
225,CNMLAMMM,Total,96,4200.0
226,CNMLAMMM,Total,97,4200.0
227,CNMLAMMM,Total,98,3360.0
228,CNMLAMMM,Total,99,4200.0
229,CNMLAMMM,Total,100,4200.0
230,CNMLAMMM,Total,101,4200.0
231,CNMLAMMM,Total,102,3360.0
232,CNMLAMMM,Total,103,3360.0
233,CNMLAMMM,Total,104,4200.0
234,CNMLAMMM,Total,105,4200.0
235,CNMLAMMM,Total,106,1680.0
236,CNMREBMM,Total,48,5040.0
237,CNMREBMM,Total,49,5040.0
238,CNMREBMM,Total,50,4032.000000000001
239,CNMREBMM,Total,51,4032.000000000001
240,CNMREBMM,Total,52,5040.0
241,CNMREBMM,Total,53,5040.0
242,CNMREBMM,Total,54,2016.0000000000005
243,CNMREBMM,Total,55,2688.0
244,CNMREBMM,Total,56,3360.0
245,CNMREBMM,Total,57,3360.0
246,CNMREBMM,Total,58,3360.0
247,CNMREBMM,Total,59,3360.0
248,CNMREBMM,Total,60,3360.0
249,CNMREBMM,Total,61,3360.0
250,CNMREBMM,Total,62,3360.0
251,CNMREBMM,Total,63,2016.0000000000005
252,CNMREBMM,Total,64,3360.0
253,CNMREBMM,Total,65,3360.0
254,CNMREBMM,Total,66,3360.0
255,CNMREBMM,Total,67,3360.0
256,CNMREBMM,Total,68,3360.0
257,CNMREBMM,Total,69,2688.0
258,CNMREBMM,Total,70,3360.0
259,CNMREBMM,Total,71,2688.0
260,CNMREBMM,Total,72,3360.0
261,CNMREBMM,Total,73,3360.0
262,CNMREBMM,Total,74,3360.0
263,CNMREBMM,Total,75,3360.0
264,CNMREBMM,Total,76,3360.0
265,CNMREBMM,Total,77,2688.0
266,CNMREBMM,Total,78,2016.0000000000005
267,CNMREBMM,Total,79,3360.0
268,CNMREBMM,Total,80,3360.0
269,CNMREBMM,Total,81,3360.0
270,CNMREBMM,Total,82,3360.0
271,CNMREBMM,Total,83,3360.0
272,CNMREBMM,Total,84,3360.0
273,CNMREBMM,Total,85,3360.0
274,CNMREBMM,Total,86,3360.0
275,CNMREBMM,Total,87,0.0
276,CNMREBMM,Total,88,0.0
277,CNMREBMM,Total,89,3360.0
278,CNMREBMM,Total,90,3360.0
279,CNMREBMM,Total,91,3360.0
280,CNMREBMM,Total,92,3360.0
281,CNMREBMM,Total,93,3360.0
282,CNMREBMM,Total,94,2688.0
283,CNMREBMM,Total,95,3360.0
284,CNMREBMM,Total,96,3360.0
285,CNMREBMM,Total,97,3360.0
286,CNMREBMM,Total,98,2688.0
287,CNMREBMM,Total,99,3360.0
288,CNMREBMM,Total,100,3360.0
289,CNMREBMM,Total,101,3360.0
290,CNMREBMM,Total,102,2688.0
291,CNMREBMM,Total,103,2688.0
292,CNMREBMM,Total,104,3360.0
293,CNMREBMM,Total,105,3360.0
294,CNMREBMM,Total,106,1344.0
295,CNMEMBMM,Total,48,6300.0
296,CNMEMBMM,Total,49,6300.0
297,CNMEMBMM,Total,50,5040.0
298,CNMEMBMM,Total,51,5040.0
299,CNMEMBMM,Total,52,6300.0
300,CNMEMBMM,Total,53,6300.0
301,CNMEMBMM,Total,54,2520.0
302,CNMEMBMM,Total,55,3360.0
303,CNMEMBMM,Total,56,4200.0
304,CNMEMBMM,Total,57,4200.0
305,CNMEMBMM,Total,58,4200.0
306,CNMEMBMM,Total,59,4200.0
307,CNMEMBMM,Total,60,4200.0
308,CNMEMBMM,Total,61,4200.0
309,CNMEMBMM,Total,62,4200.0
310,CNMEMBMM,Total,63,2520.0
311,CNMEMBMM,Total,64,4200.0
312,CNMEMBMM,Total,65,4200.0
313,CNMEMBMM,Total,66,4200.0
314,CNMEMBMM,Total,67,4200.0
315,CNMEMBMM,Total,68,4200.0
316,CNMEMBMM,Total,69,3360.0
317,CNMEMBMM,Total,70,4200.0
318,CNMEMBMM,Total,71,3360.0
319,CNMEMBMM,Total,72,4200.0
320,CNMEMBMM,Total,73,4200.0
321,CNMEMBMM,Total,74,4200.0
322,CNMEMBMM,Total,75,4200.0
323,CNMEMBMM,Total,76,4200.0
324,CNMEMBMM,Total,77,3360.0
325,CNMEMBMM,Total,78,2520.0
326,CNMEMBMM,Total,79,4200.0
327,CNMEMBMM,Total,80,4200.0
328,CNMEMBMM,Total,81,4200.0
329,CNMEMBMM,Total,82,4200.0
330,CNMEMBMM,Total,83,4200.0
331,CNMEMBMM,Total,84,4200.0
332,CNMEMBMM,Total,85,4200.0
333,CNMEMBMM,Total,86,4200.0
334,CNMEMBMM,Total,87,0.0
335,CNMEMBMM,Total,88,0.0
336,CNMEMBMM,Total,89,4200.0
337,CNMEMBMM,Total,90,4200.0
338,CNMEMBMM,Total,91,4200.0
339,CNMEMBMM,Total,92,4200.0
340,CNMEMBMM,Total,93,4200.0
341,CNMEMBMM,Total,94,3360.0
342,CNMEMBMM,Total,95,4200.0
343,CNMEMBMM,Total,96,4200.0
344,CNMEMBMM,Total,97,4200.0
345,CNMEMBMM,Total,98,3360.0
346,CNMEMBMM,Total,99,4200.0
347,CNMEMBMM,Total,100,4200.0
348,CNMEMBMM,Total,101,4200.0
349,CNMEMBMM,Total,102,3360.0
350,CNMEMBMM,Total,103,3360.0
351,CNMEMBMM,Total,104,4200.0
352,CNMEMBMM,Total,105,4200.0
353,CNMEMBMM,Total,106,1680.0
354,CNMLAMMA,Total,48,5985.0
355,CNMLAMMA,Total,49,5985.0
356,CNMLAMMA,Total,50,4787.999999999999
357,CNMLAMMA,Total,51,4787.999999999999
358,CNMLAMMA,Total,52,5985.0
359,CNMLAMMA,Total,53,5985.0
360,CNMLAMMA,Total,54,2393.9999999999995
361,CNMLAMMA,Total,55,6384.0
362,CNMLAMMA,Total,56,7980.0
363,CNMLAMMA,Total,57,7980.0
364,CNMLAMMA,Total,58,7980.0
365,CNMLAMMA,Total,59,7980.0
366,CNMLAMMA,Total,60,7980.0
367,CNMLAMMA,Total,61,7980.0
368,CNMLAMMA,Total,62,7980.0
369,CNMLAMMA,Total,63,4787.999999999999
370,CNMLAMMA,Total,64,7980.0
371,CNMLAMMA,Total,65,7980.0
372,CNMLAMMA,Total,66,7980.0
373,CNMLAMMA,Total,67,7980.0
374,CNMLAMMA,Total,68,7980.0
375,CNMLAMMA,Total,69,6384.0
376,CNMLAMMA,Total,70,7980.0
377,CNMLAMMA,Total,71,6384.0
378,CNMLAMMA,Total,72,7980.0
379,CNMLAMMA,Total,73,7980.0
380,CNMLAMMA,Total,74,7980.0
381,CNMLAMMA,Total,75,7980.0
382,CNMLAMMA,Total,76,7980.0
383,CNMLAMMA,Total,77,6384.0
384,CNMLAMMA,Total,78,4787.999999999999
385,CNMLAMMA,Total,79,7980.0
386,CNMLAMMA,Total,80,7980.0
387,CNMLAMMA,Total,81,7980.0
388,CNMLAMMA,Total,82,7980.0
389,CNMLAMMA,Total,83,7980.0
390,CNMLAMMA,Total,84,7980.0
391,CNMLAMMA,Total,85,7980.0
392,CNMLAMMA,Total,86,7980.0
393,CNMLAMMA,Total,87,0.0
394,CNMLAMMA,Total,88,0.0
395,CNMLAMMA,Total,89,7980.0
396,CNMLAMMA,Total,90,7980.0
397,CNMLAMMA,Total,91,7980.0
398,CNMLAMMA,Total,92,7980.0
399,CNMLAMMA,Total,93,7980.0
400,CNMLAMMA,Total,94,6384.0
401,CNMLAMMA,Total,95,7980.0
402,CNMLAMMA,Total,96,7980.0
403,CNMLAMMA,Total,97,7980.0
404,CNMLAMMA,Total,98,6384.0
405,CNMLAMMA,Total,99,7980.0
406,CNMLAMMA,Total,100,7980.0
407,CNMLAMMA,Total,101,7980.0
408,CNMLAMMA,Total,102,6384.0
409,CNMLAMMA,Total,103,6384.0
410,CNMLAMMA,Total,104,7980.0
411,CNMLAMMA,Total,105,7980.0
412,CNMLAMMA,Total,106,3192.0
413,CNMREBMA,Total,48,6720.0
414,CNMREBMA,Total,49,6720.0
415,CNMREBMA,Total,50,5376.0
416,CNMREBMA,Total,51,5376.0
417,CNMREBMA,Total,52,6720.0
418,CNMREBMA,Total,53,6720.0
419,CNMREBMA,Total,54,2688.0
420,CNMREBMA,Total,55,5376.0
421,CNMREBMA,Total,56,6720.0
422,CNMREBMA,Total,57,6720.0
423,CNMREBMA,Total,58,6720.0
424,CNMREBMA,Total,59,6720.0
425,CNMREBMA,Total,60,6720.0
426,CNMREBMA,Total,61,6720.0
427,CNMREBMA,Total,62,6720.0
428,CNMREBMA,Total,63,4032.000000000001
429,CNMREBMA,Total,64,6720.0
430,CNMREBMA,Total,65,6720.0
431,CNMREBMA,Total,66,6720.0
432,CNMREBMA,Total,67,6720.0
433,CNMREBMA,Total,68,6720.0
434,CNMREBMA,Total,69,5376.0
435,CNMREBMA,Total,70,6720.0
436,CNMREBMA,Total,71,5376.0
437,CNMREBMA,Total,72,6720.0
438,CNMREBMA,Total,73,6720.0
439,CNMREBMA,Total,74,6720.0
440,CNMREBMA,Total,75,6720.0
441,CNMREBMA,Total,76,6720.0
442,CNMREBMA,Total,77,5376.0
443,CNMREBMA,Total,78,4032.000000000001
444,CNMREBMA,Total,79,6720.0
445,CNMREBMA,Total,80,6720.0
446,CNMREBMA,Total,81,6720.0
447,CNMREBMA,Total,82,6720.0
448,CNMREBMA,Total,83,6720.0
449,CNMREBMA,Total,84,6720.0
450,CNMREBMA,Total,85,6720.0
451,CNMREBMA,Total,86,6720.0
452,CNMREBMA,Total,87,0.0
453,CNMREBMA,Total,88,0.0
454,CNMREBMA,Total,89,6720.0
455,CNMREBMA,Total,90,6720.0
456,CNMREBMA,Total,91,6720.0
457,CNMREBMA,Total,92,6720.0
458,CNMREBMA,Total,93,6720.0
459,CNMREBMA,Total,94,5376.0
460,CNMREBMA,Total,95,6720.0
461,CNMREBMA,Total,96,6720.0
462,CNMREBMA,Total,97,6720.0
463,CNMREBMA,Total,98,5376.0
464,CNMREBMA,Total,99,6720.0
465,CNMREBMA,Total,100,6720.0
466,CNMREBMA,Total,101,6720.0
467,CNMREBMA,Total,102,5376.0
468,CNMREBMA,Total,103,5376.0
469,CNMREBMA,Total,104,6720.0
470,CNMREBMA,Total,105,6720.0
471,CNMREBMA,Total,106,2688.0
472,CNMEMBMA,Total,48,6300.0
473,CNMEMBMA,Total,49,6300.0
474,CNMEMBMA,Total,50,5040.0
475,CNMEMBMA,Total,51,5040.0
476,CNMEMBMA,Total,52,6300.0
477,CNMEMBMA,Total,53,6300.0
478,CNMEMBMA,Total,54,2520.0
479,CNMEMBMA,Total,55,6720.0
480,CNMEMBMA,Total,56,8400.0
481,CNMEMBMA,Total,57,8400.0
482,CNMEMBMA,Total,58,8400.0
483,CNMEMBMA,Total,59,8400.0
484,CNMEMBMA,Total,60,8400.0
485,CNMEMBMA,Total,61,8400.0
486,CNMEMBMA,Total,62,8400.0
487,CNMEMBMA,Total,63,5040.0
488,CNMEMBMA,Total,64,8400.0
489,CNMEMBMA,Total,65,8400.0
490,CNMEMBMA,Total,66,8400.0
491,CNMEMBMA,Total,67,8400.0
492,CNMEMBMA,Total,68,8400.0
493,CNMEMBMA,Total,69,6720.0
494,CNMEMBMA,Total,70,8400.0
495,CNMEMBMA,Total,71,6720.0
496,CNMEMBMA,Total,72,8400.0
497,CNMEMBMA,Total,73,8400.0
498,CNMEMBMA,Total,74,8400.0
499,CNMEMBMA,Total,75,8400.0
500,CNMEMBMA,Total,76,8400.0
501,CNMEMBMA,Total,77,6720.0
502,CNMEMBMA,Total,78,5040.0
503,CNMEMBMA,Total,79,8400.0
504,CNMEMBMA,Total,80,8400.0
505,CNMEMBMA,Total,81,8400.0
506,CNMEMBMA,Total,82,8400.0
507,CNMEMBMA,Total,83,8400.0
508,CNMEMBMA,Total,84,8400.0
509,CNMEMBMA,Total,85,8400.0
510,CNMEMBMA,Total,86,8400.0
511,CNMEMBMA,Total,87,0.0
512,CNMEMBMA,Total,88,0.0
513,CNMEMBMA,Total,89,8400.0
514,CNMEMBMA,Total,90,8400.0
515,CNMEMBMA,Total,91,8400.0
516,CNMEMBMA,Total,92,8400.0
517,CNMEMBMA,Total,93,8400.0
518,CNMEMBMA,Total,94,6720.0
519,CNMEMBMA,Total,95,8400.0
520,CNMEMBMA,Total,96,8400.0
521,CNMEMBMA,Total,97,8400.0
522,CNMEMBMA,Total,98,6720.0
523,CNMEMBMA,Total,99,8400.0
524,CNMEMBMA,Total,100,8400.0
525,CNMEMBMA,Total,101,8400.0
526,CNMEMBMA,Total,102,6720.0
527,CNMEMBMA,Total,103,6720.0
528,CNMEMBMA,Total,104,8400.0
529,CNMEMBMA,Total,105,8400.0
530,CNMEMBMA,Total,106,3360.0
531,CNMREBMN,Total,48,3360.0
532,CNMREBMN,Total,49,3360.0
533,CNMREBMN,Total,50,2688.0
534,CNMREBMN,Total,51,2688.0
535,CNMREBMN,Total,52,3360.0
536,CNMREBMN,Total,53,3360.0
537,CNMREBMN,Total,54,1344.0
538,CNMREBMN,Total,55,2688.0
539,CNMREBMN,Total,56,3360.0
540,CNMREBMN,Total,57,3360.0
541,CNMREBMN,Total,58,3360.0
542,CNMREBMN,Total,59,3360.0
543,CNMREBMN,Total,60,3360.0
544,CNMREBMN,Total,61,3360.0
545,CNMREBMN,Total,62,3360.0
546,CNMREBMN,Total,63,2016.0000000000005
547,CNMREBMN,Total,64,3360.0
548,CNMREBMN,Total,65,3360.0
549,CNMREBMN,Total,66,3360.0
550,CNMREBMN,Total,67,3360.0
551,CNMREBMN,Total,68,3360.0
552,CNMREBMN,Total,69,2688.0
553,CNMREBMN,Total,70,3360.0
554,CNMREBMN,Total,71,2688.0
555,CNMREBMN,Total,72,3360.0
556,CNMREBMN,Total,73,3360.0
557,CNMREBMN,Total,74,3360.0
558,CNMREBMN,Total,75,3360.0
559,CNMREBMN,Total,76,3360.0
560,CNMREBMN,Total,77,2688.0
561,CNMREBMN,Total,78,2016.0000000000005
562,CNMREBMN,Total,79,3360.0
563,CNMREBMN,Total,80,3360.0
564,CNMREBMN,Total,81,3360.0
565,CNMREBMN,Total,82,3360.0
566,CNMREBMN,Total,83,3360.0
567,CNMREBMN,Total,84,3360.0
568,CNMREBMN,Total,85,3360.0
569,CNMREBMN,Total,86,3360.0
570,CNMREBMN,Total,87,0.0
571,CNMREBMN,Total,88,0.0
572,CNMREBMN,Total,89,3360.0
573,CNMREBMN,Total,90,3360.0
574,CNMREBMN,Total,91,3360.0
575,CNMREBMN,Total,92,3360.0
576,CNMREBMN,Total,93,3360.0
577,CNMREBMN,Total,94,2688.0
578,CNMREBMN,Total,95,3360.0
579,CNMREBMN,Total,96,3360.0
580,CNMREBMN,Total,97,3360.0
581,CNMREBMN,Total,98,2688.0
582,CNMREBMN,Total,99,3360.0
583,CNMREBMN,Total,100,3360.0
584,CNMREBMN,Total,101,3360.0
585,CNMREBMN,Total,102,2688.0
586,CNMREBMN,Total,103,2688.0
587,CNMREBMN,Total,104,3360.0
588,CNMREBMN,Total,105,3360.0
589,CNMREBMN,Total,106,1344.0
590,CNMSHT02,Total,48,4725.0
591,CNMSHT02,Total,49,4725.0
592,CNMSHT02,Total,50,3780.0
593,CNMSHT02,Total,51,3780.0
594,CNMSHT02,Total,52,4725.0
595,CNMSHT02,Total,53,4725.0
596,CNMSHT02,Total,54,1890.0
597,CNMSHT02,Total,55,3780.0
598,CNMSHT02,Total,56,4725.0
599,CNMSHT02,Total,57,4725.0
600,CNMSHT02,Total,58,4725.0
601,CNMSHT02,Total,59,4725.0
602,CNMSHT02,Total,60,4725.0
603,CNMSHT02,Total,61,4725.0
604,CNMSHT02,Total,62,4725.0
605,CNMSHT02,Total,63,2835.0
606,CNMSHT02,Total,64,4725.0
607,CNMSHT02,Total,65,4725.0
608,CNMSHT02,Total,66,4725.0
609,CNMSHT02,Total,67,4725.0
610,CNMSHT02,Total,68,4725.0
611,CNMSHT02,Total,69,3780.0
612,CNMSHT02,Total,70,4725.0
613,CNMSHT02,Total,71,3780.0
614,CNMSHT02,Total,72,4725.0
615,CNMSHT02,Total,73,4725.0
616,CNMSHT02,Total,74,4725.0
617,CNMSHT02,Total,75,4725.0
618,CNMSHT02,Total,76,4725.0
619,CNMSHT02,Total,77,3780.0
620,CNMSHT02,Total,78,2835.0
621,CNMSHT02,Total,79,4725.0
622,CNMSHT02,Total,80,4725.0
623,CNMSHT02,Total,81,4725.0
624,CNMSHT02,Total,82,4725.0
625,CNMSHT02,Total,83,4725.0
626,CNMSHT02,Total,84,4725.0
627,CNMSHT02,Total,85,4725.0
628,CNMSHT02,Total,86,4725.0
629,CNMSHT02,Total,87,0.0
630,CNMSHT02,Total,88,0.0
631,CNMSHT02,Total,89,4725.0
632,CNMSHT02,Total,90,4725.0
633,CNMSHT02,Total,91,4725.0
634,CNMSHT02,Total,92,4725.0
635,CNMSHT02,Total,93,4725.0
636,CNMSHT02,Total,94,3780.0
637,CNMSHT02,Total,95,4725.0
638,CNMSHT02,Total,96,4725.0
639,CNMSHT02,Total,97,4725.0
640,CNMSHT02,Total,98,3780.0
641,CNMSHT02,Total,99,4725.0
642,CNMSHT02,Total,100,4725.0
643,CNMSHT02,Total,101,4725.0
644,CNMSHT02,Total,102,3780.0
645,CNMSHT02,Total,103,3780.0
646,CNMSHT02,Total,104,4725.0
647,CNMSHT02,Total,105,4725.0
648,CNMSHT02,Total,106,1890.0
649,CNMSHT01,Total,48,3150.0
650,CNMSHT01,Total,49,3150.0
651,CNMSHT01,Total,50,2520.0
652,CNMSHT01,Total,51,2520.0
653,CNMSHT01,Total,52,3150.0
654,CNMSHT01,Total,53,3150.0
655,CNMSHT01,Total,54,1260.0
656,CNMSHT01,Total,55,2520.0
657,CNMSHT01,Total,56,3150.0
658,CNMSHT01,Total,57,3150.0
659,CNMSHT01,Total,58,3150.0
660,CNMSHT01,Total,59,3150.0
661,CNMSHT01,Total,60,3150.0
662,CNMSHT01,Total,61,3150.0
663,CNMSHT01,Total,62,3150.0
664,CNMSHT01,Total,63,1890.0
665,CNMSHT01,Total,64,3150.0
666,CNMSHT01,Total,65,3150.0
667,CNMSHT01,Total,66,3150.0
668,CNMSHT01,Total,67,3150.0
669,CNMSHT01,Total,68,3150.0
670,CNMSHT01,Total,69,2520.0
671,CNMSHT01,Total,70,3150.0
